	Adipose	Adrenal gland	Arteries	Bladder	Brain	Breast	FemaleReproductive	Fibroblasts	Lymphocytes	ColonSigmoid	ColonTransverse	Esophagus	EsophagusMucosa	Heart	Kidney	Liver	Lung	SalivaryGland	MuscleSkeletal	NerveTibial	Pancreas	Pituitary	Prostate	Skin	SmallIntestine	Spleen	Stomach	Testis	Thyroid	Whole blood	DeconvolutionTool
418624_2	0.0	2.13	4.96	6.21	52.35	0.0	0.0	0.0	5.47	0.0	0.0	0.0	0.89	0.0	13.72	0.61	0.49	0.9	0.29	0.0	1.06	0.38	0.0	0.78	0.0	1.84	0.97	3.73	0.37	2.84	QP
330152_1	0.0	0.64	0.0	0.0	62.66	0.0	0.0	0.0	1.27	0.0	2.32	0.0	0.0	1.49	28.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.42	0.0	1.71	QP
469006_2	0.0	0.38	0.0	0.0	68.68	0.0	0.0	0.28	1.86	0.98	0.43	0.0	0.37	1.27	20.79	0.03	0.0	0.25	0.0	0.0	0.4	0.0	0.0	0.37	0.0	0.46	0.47	0.76	0.0	2.23	QP
410199_1	0.0	0.0	0.0	0.0	56.92	0.0	0.0	0.0	4.09	0.0	1.47	0.0	0.0	0.87	29.36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.97	0.0	0.46	0.0	4.87	QP
262245_1	0.0	0.86	2.08	3.82	57.57	0.0	0.0	0.0	3.91	0.0	1.87	0.0	0.0	0.67	21.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.57	0.08	1.73	0.0	5.52	QP
167961_1	0.0	0.73	0.0	0.0	60.3	0.0	0.0	0.0	0.44	0.0	0.39	0.0	0.0	1.91	33.95	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.22	1.41	0.0	0.54	QP
166490_1	0.0	0.0	0.0	0.0	68.94	0.0	0.0	0.0	1.73	0.0	0.0	0.0	0.0	0.58	25.97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.79	QP
393370_2	0.0	0.87	0.05	1.08	63.19	0.0	0.0	0.37	2.6	0.48	0.65	0.0	0.39	1.06	22.39	0.15	0.0	0.27	0.0	0.0	0.41	0.0	0.0	0.44	0.0	1.35	0.49	1.64	0.0	2.1	QP
412304_2	1.1	1.88	5.71	5.34	57.45	0.0	0.0	0.0	5.72	0.0	0.0	0.0	1.03	0.0	4.97	0.71	1.25	1.13	0.59	0.0	1.32	0.56	0.0	0.97	0.0	2.05	1.13	3.69	0.73	2.7	QP
178534_1	0.53	2.16	6.02	5.77	51.35	0.0	0.0	0.0	6.23	0.0	0.0	0.0	1.29	0.0	7.2	1.04	1.09	1.48	0.87	0.0	1.71	0.93	0.0	1.16	0.0	1.63	1.45	3.82	0.98	3.29	QP
