pancreatic stellate cell	tissue-resident macrophage	hepatocyte	intrahepatic cholangiocyte	endothelial cell of arteriole/endothelial cell of venule	colon endothelial cell	myeloid dendritic cell	cd4-positive, alpha-beta t cell/naive thymus-derived cd4-positive, alpha-beta t cell/regulatory t cell	ciliated columnar cell of tracheobronchial tree/lung ciliated cell	Bergmann glial cell/astrocyte/ependymal cell	mesenchymal stem cell/tendon cell	pancreatic a cell/pancreatic d cell/type b pancreatic cell	classical monocyte/intermediate monocyte/monocyte/non-classical monocyte	serous cell of epithelium of trachea	activated cd4-positive, alpha-beta t cell/activated cd8-positive, alpha-beta t cell/gamma-delta t cell/t cell	duct epithelial cell/ionocyte	OPC/astrocytes/oligodendrocytes	capillary endothelial cell/endothelial cell of artery	neuron	ciliated columnar cell of tracheobronchial tree/ciliated epithelial cell/lung ciliated cell	endothelial cell/endothelial cell of lymphatic vessel/vein endothelial cell	oligodendrocyte precursor cell	acinar cell of salivary gland	neutrophil	cd8-positive, alpha-beta t cell/innate lymphoid cell/naive thymus-derived cd8-positive, alpha-beta t cell	salivary gland cell	intestinal tuft cell/large intestine goblet cell/tuft cell of colon	progenitor cell of mammary luminal epithelium	pulmonary ionocyte	fast muscle cell/slow muscle cell	duct epithelial cell/ionocyte/mucus secreting cell	bladder urothelial cell	neurons	luminal epithelial cell of mammary gland	enteroendocrine cell of small intestine	erythrocyte/platelet	pancreatic stellate cell/smooth muscle cell	central nervous system macrophage	enterocyte of epithelium proper of duodenum	intestinal crypt stem cell of small intestine/paneth cell of epithelium of small intestine	basal cell/medullary thymic epithelial cell	intestinal tuft cell/tuft cell of colon	cd8-positive, alpha-beta thymocyte/thymocyte	type ii pneumocyte	myometrial cell	cd4-positive, alpha-beta thymocyte	endothelial cell/endothelial cell of arteriole/endothelial cell of lymphatic vessel/endothelial cell of venule/vein endothelial cell	mesothelial cell	cd4-positive, alpha-beta t cell/cd4-positive, alpha-beta thymocyte/cd8-positive, alpha-beta thymocyte/naive thymus-derived cd4-positive, alpha-beta t cell/regulatory t cell/thymocyte	best4+ intestinal epithelial cell, human/enterocyte of epithelium proper of small intestine/small intestine goblet cell/transit amplifying cell of small intestine	plasma cell	club cell/type i pneumocyte	melanocyte/progenitor cell of mammary luminal epithelium	gamma-delta t cell	pancreatic d cell/type b pancreatic cell	epithelial cell of uterus	classical monocyte/intermediate monocyte/monocyte/myeloid dendritic cell/non-classical monocyte	tracheal goblet cell	medullary thymic epithelial cell	melanocyte	basal cell	large intestine goblet cell	mural cell/pericyte	macrophage	sebum secreting cell	pancreatic a cell	pulmonary ionocyte/respiratory goblet cell	pancreatic ductal cell	myoepithelial cell	mucus secreting cell/respiratory goblet cell	basophil/mast cell	neuro-medullary thymic epithelial cell	regular atrial cardiac myocyte/ventricular cardiac muscle cell	capillary endothelial cell/cardiac endothelial cell/endothelial cell of artery	activated cd4-positive, alpha-beta t cell/activated cd8-positive, alpha-beta t cell/t cell	common myeloid progenitor/erythroid progenitor cell	oligodendrocyte	pancreatic acinar cell	adventitial cell/fibroblast/mesenchymal stem cell of adipose tissue/stromal cell	kidney epithelial cell	erythroid progenitor cell	serous cell of epithelium of bronchus	choroid plexus epithelial cell	langerhans cell	common myeloid progenitor/hematopoietic stem cell	enteroglial cell	mesothelial cell/schwann cell	innate lymphoid cell	schwann cell	type i pneumocyte	stratified squamous epithelial cell	mature nk t cell/natural killer cell	microglia	myo-medullary thymic epithelial cell	smooth muscle cell	basal cell of prostate epithelium	leukocyte	club cell	ciliated epithelial cell/epithelial cell of uterus	cardiac endothelial cell	luminal cell of prostate epithelium	cd8-positive, alpha-beta t cell/naive thymus-derived cd8-positive, alpha-beta t cell	b cell	taste receptor cell	hematopoietic stem cell	Method	Sample
0.0	0.0	0.0	0.84672	0.0	0.0	0.0	0.0			0.60947	0.0	12.68959	0.0		0.0	0.615	0.0		0.03931	3.80451		0.0	8.03728		0.91987	0.0	2.73866	0.0	0.00397		0.0	1.09483	1.1631	0.0	0.75462			1.44617	0.0			8.00939	0.0	0.0	0.0		0.34802		0.07194	0.88386			1.35356		0.0		0.0	0.0	0.25241	0.0		1.71476	0.0	0.0			0.0	0.35933	0.08202	0.07826	0.0	0.18574		0.0			0.0	0.0	0.83446	18.5393	0.01146		0.12362	0.0	0.0		0.0	0.70371	0.0341	0.0	3.97966	1.83025	0.03978	0.426	3.27691	0.0	0.0		4.54777	0.0	11.75946	4.98336	0.80783		CIBERSORTx	prevail_cu_cfrna_315
0.0	0.0	0.0	0.85882	0.0	0.0	2.84645	0.0			1.04712	0.0	15.38459	0.0		0.0	0.37823	0.0		0.0	1.38655		0.0	9.83197		0.2436	0.0	3.0183	0.02742	0.0		0.16399	1.06861	1.00526	0.0	1.50245			0.97312	0.0			9.7059	0.0	0.0	0.0		0.0		0.05859	0.29222			0.6038		0.61236		0.1455	0.1744	0.0	0.0		1.54904	0.0	0.04342			0.0	0.0	0.03368	0.35275	0.09013	0.18849		0.0			0.0	0.0	0.42525	12.50958	0.09767		0.0	3.85952	0.0		0.0	0.14811	0.11785	0.07183	1.54792	1.35231	0.12186	0.18785	0.30555	0.0	0.0		3.01061	0.0	16.30572	5.9597	0.3919		CIBERSORTx	prevail_cu_cfrna_289
0.0	0.0	0.0	0.7507	0.84775	0.89493	0.0	0.0			0.20947	0.0	15.50872	0.0		0.04049	0.98863	0.0		0.0	4.42933		0.0	5.07799		1.23377	0.11797	2.76331	0.07228	0.00784		0.0	0.97927	0.42875	0.0	1.13263			1.40487	0.0			9.80521	0.0	0.0	0.0		0.81556		0.0	0.12324			0.0		0.50909		0.0	0.0	0.0	0.0		1.43839	0.09099	0.0095			0.0	0.77304	0.08863	0.56256	1.32178	0.0		0.0			0.02857	0.0	1.1191	5.05063	0.0		1.02304	0.0	0.0		0.0	0.76344	0.05339	0.0	3.9451	1.65616	0.1339	0.54854	4.55403	0.0	0.0		8.38252	0.0	10.7783	8.37375	1.16287		CIBERSORTx	prevail_cu_cfrna_293
0.0	0.0	0.02392	0.00604	0.17657	0.0	0.12819	0.0			0.17836	0.00015	17.89862	0.97511		0.0	0.31758	0.0		1e-05	3.30066		0.0	17.29256		0.30223	0.04871	0.10002	0.0	0.00972		0.0	6.35869	0.0	0.0	3.9371			0.0	0.0			7.66294	0.00064	0.0	0.0		0.0		0.02365	0.33678			0.0		0.0		0.0	0.0	0.0	0.0		3.18884	0.0	0.02501			0.0	0.32811	0.0	0.59843	0.03975	0.0		0.0			0.00239	0.2832	0.14307	0.0	0.0		0.0	12.07904	0.0		0.0	1.98737	0.0	0.0	5.37553	0.79811	0.32692	0.46745	0.63718	0.0	0.0		0.4969	0.0	6.35793	7.73983	0.04669		CIBERSORTx	prevail_cu_cfrna_298
0.0	0.0	0.0	0.92017	0.0	0.0	0.09104	0.45304			0.84033	0.0	18.9786	0.0		0.08078	0.51331	0.0		0.0	4.37777		0.0	7.6624		0.90701	0.0	3.02243	0.0	0.0		0.0	1.42391	0.27845	0.0	1.10076			0.75897	0.0			11.20048	0.0	0.0	0.0		0.35804		0.05917	0.08319			0.0		0.25182		0.0	0.0	0.0	0.0		1.15273	0.0	0.0			0.0	0.07736	0.0	0.11376	0.07147	0.0		0.0			0.01096	0.0	0.77153	6.41636	0.04737		0.0	0.0	0.0		0.0	0.57735	0.19775	0.0	5.22904	1.71471	0.24943	0.6142	2.24527	0.0	0.0		5.81361	0.0	15.28156	4.82505	1.22882		CIBERSORTx	prevail_cu_cfrna_319
0.0	0.0	0.0	0.49796	0.0	2.73458	0.86652	1.13266			0.42391	0.0	15.80407	0.0		0.37962	0.5229	0.0		0.0	1.2046		0.0	6.44569		1.11121	0.03552	2.90024	0.18316	0.00667		0.0	1.36036	0.0	0.0	0.32101			0.9488	0.0			11.17856	0.0	0.0	0.0		0.86996		0.05715	0.09832			0.0		0.5948		0.0	0.0	0.13993	0.0		1.26451	0.0	0.0			0.0	0.6218	0.0	1.77406	1.42233	0.0		0.0			0.00665	0.0	0.40442	3.61289	0.04599		0.52709	0.71567	0.0		0.0	0.29358	0.0	0.0	9.10864	1.74058	0.02302	0.84445	3.44582	0.0	0.0		2.87615	0.0	14.91938	5.11968	1.41511		CIBERSORTx	prevail_cu_cfrna_301
0.0	0.0	0.0	1.43493	0.0	1.54566	0.49466	0.0			0.26412	0.0	12.14868	0.0		0.04355	0.34385	0.0		0.0	3.77699		0.0	13.11126		0.90398	0.0	3.10823	0.0	0.0		0.0	1.49761	0.6796	0.0	0.36792			1.41286	0.0			8.4832	0.0	0.0	0.0		0.40261		0.07997	0.28928			0.0		0.27872		0.0	0.0	0.0	0.0		1.70882	0.0	0.0			0.0	0.10262	0.14257	1.62242	1.29171	0.0		0.0			0.04796	0.0	0.24185	1.62212	0.0		0.13711	2.23228	0.0		0.0	0.3665	0.0	0.0	8.12736	1.82378	0.37024	0.75135	3.77166	0.0	0.0		5.57877	0.0	10.33796	7.83035	1.22492		CIBERSORTx	prevail_cu_cfrna_308
0.0	0.0	0.0	0.31241	0.0	0.0	0.0	0.0			0.37525	0.0	23.07456	0.07666		0.0	0.28521	0.0		0.0	2.13936		0.0	7.88396		1.12722	0.04584	2.6351	0.35113	0.00663		0.0	1.03868	0.90472	0.0	0.08803			0.43046	0.0			11.07072	0.0	0.0	0.0		0.38165		0.0564	0.00552			0.0		0.37908		0.0	0.0	0.0	0.0		2.54916	0.0	0.03724			0.01838	0.71171	0.07201	1.43948	0.21174	0.0		0.0			0.0	0.0	0.47349	4.68446	0.0		0.46845	3.7357	0.0		0.0	0.70443	0.0	0.0	3.80417	1.57665	0.0	0.26391	2.07249	0.0	0.0		5.36742	0.0	13.86091	3.78451	1.49509		CIBERSORTx	prevail_cu_cfrna_300
0.0	0.0	0.0	1.29744	0.0	0.17929	3.12007	0.0			0.26788	0.0	21.18964	0.0		0.01713	0.49196	0.0		0.03856	0.71064		0.0	15.04279		0.76165	0.0	3.24387	0.29723	0.0		0.24514	1.09208	1.02833	0.0	0.0			0.11503	0.0			5.96804	0.0	0.0	0.0		0.0		0.02431	0.20858			0.70124		0.11947		0.0	0.39276	0.0	0.0		1.78388	0.0	0.04732			0.0	0.62445	0.0	0.01245	0.00759	0.05815		0.0			0.0	0.32157	0.61651	9.75567	0.02386		0.0	2.77929	0.0		0.0	0.46742	0.1022	0.25619	4.05072	1.71089	0.30292	0.10029	0.16686	0.0	0.0		6.40315	0.0	9.07457	4.77468	0.00624		CIBERSORTx	prevail_cu_cfrna_263
0.0	0.0	0.43048	1.1948	0.10355	0.0	0.0	0.0			0.88677	0.00098	2.3573	0.66454		0.21013	0.97236	0.0		0.19018	2.66103		0.0	1.57658		1.69268	0.83597	0.28306	0.5847	0.0		0.0	2.37704	0.15457	0.0	9.33567			1.12821	0.0			12.58055	0.00034	0.0	0.0		0.11428		0.0	0.0			0.6217		0.0		0.0	0.0	0.0	1.0256		1.70241	0.1063	0.00276			0.08559	0.55465	0.0	0.39266	1.60236	0.77387		0.0			0.0	0.53217	0.0	25.32649	0.0		0.0	0.0	0.0		0.0	0.6549	0.0	0.0	2.47534	1.18933	1.08623	0.0	0.81401	0.0	0.23235		2.5111	0.0	12.1396	4.59596	1.23885		CIBERSORTx	prevail_cu_cfrna_76
0.0	0.0	0.0	0.50925	0.0	0.0	0.11139	0.0			0.80845	0.0	15.27589	0.0		0.0	0.15244	0.0		0.22578	1.63639		0.0	16.67799		1.23248	0.0	2.11936	0.24108	0.01527		0.0	1.18423	0.83136	0.0	5.50538			0.58751	0.0			6.13066	0.0	0.0	0.0		0.0		0.06374	0.11241			0.98819		0.382		0.0	0.27579	0.0	0.0		1.3255	0.0	0.07502			0.00232	0.08112	0.0	0.13322	0.15418	0.0513		0.0			0.0	0.0	0.20374	17.37248	0.06663		0.0	0.0	0.0		0.0	0.48107	0.01684	0.12403	1.97095	1.68082	0.1266	0.0	1.26234	0.0	0.0		3.41186	0.0	9.85515	5.98987	0.54791		CIBERSORTx	prevail_cu_cfrna_304
0.0	0.0	0.0	0.76067	0.0	0.0	0.0	0.0			0.91559	0.00272	14.31589	0.0		0.12982	0.54594	0.0		0.01719	5.27843		0.0	6.58246		0.57235	0.0	2.89948	0.2929	0.0		0.0	1.42849	1.60422	0.0	0.34366			1.15236	0.0			9.16778	0.0	0.0	0.0		0.06739		0.0	0.09115			0.86535		0.0		0.0	0.0	0.16576	0.0		2.49246	0.0	0.0			0.03114	0.2474	0.06419	0.52541	0.37941	0.0		0.0			0.0	0.0	0.30745	4.81957	0.01611		0.24483	4.27903	0.0		0.0	0.73626	0.0	0.07142	4.26295	1.12317	0.43883	0.0	1.63364	0.0	0.0		2.79872	0.0	15.77052	11.79489	0.763		CIBERSORTx	prevail_cu_cfrna_305
0.0	0.0	0.10038	0.25724	0.53762	1.38634	0.0	0.0			0.0	0.00141	7.22524	1.71583		0.44675	0.66968	0.0		0.25457	0.605		0.0	13.12732		1.02382	0.09969	0.27285	0.0	0.0		0.0	2.19206	0.44836	0.00027	10.11341			1.79562	0.0			11.77475	0.1135	0.0	0.0		0.0		0.01937	0.45876			0.96374		0.0		0.0	0.0	0.0	0.0		1.81947	0.0	0.03626			0.22628	0.62722	0.02318	0.0967	1.74956	0.34835		0.0			0.0	0.73254	0.0	5.99739	0.01338		0.77187	0.0	0.0		0.82312	0.36376	0.21926	0.0	4.93446	0.36002	0.46868	0.0	2.4251	0.0	0.0		0.38156	0.0	12.18441	8.10653	1.68731		CIBERSORTx	prevail_cu_cfrna_81
0.0	0.0	0.0	0.0	0.41258	0.0	1.75918	0.30519			0.56755	0.00758	22.06625	0.0		0.0	0.21452	0.0		0.10956	1.75104		0.10949	18.2101		0.0	0.26213	1.85268	0.62288	0.0		0.0	1.31203	0.96386	0.0	3.05521			0.96442	0.0			4.7805	0.0	0.0	0.0		0.0		0.03144	0.14778			0.45891		0.0		0.0	0.07313	0.0	0.0		2.10235	0.0	0.04848			0.37384	0.40067	0.09053	0.30461	0.69282	0.0		0.0			0.0	0.0	0.52675	15.08573	0.02878		0.0	0.0	0.0		0.0	0.42103	0.0	0.3885	1.49376	0.88598	0.20081	0.0	0.6746	0.0	0.0		4.36372	0.0	8.24361	3.63541	0.0		CIBERSORTx	prevail_cu_cfrna_82
0.0	0.0	0.0	0.47591	0.0	0.16648	1.94354	0.0			0.43982	0.0	20.92127	0.0		0.00724	0.28891	0.0		0.0	2.18677		0.0	13.53762		1.30954	0.05778	2.54249	0.0	0.00307		0.0	1.00151	1.1342	0.0	1.25209			0.81037	0.01931			6.84058	0.0	0.0	0.0		0.0		0.05147	0.0			0.90283		0.33042		0.0	0.0608	0.0	0.0		2.11459	0.0	0.09509			0.06794	0.76366	0.0	0.06062	0.41643	0.0		0.53276			0.0	0.07049	0.47125	20.78175	0.06037		0.0	0.0	0.0		0.0	0.89751	0.14214	0.17458	1.94563	1.20976	0.17077	0.0	0.59779	0.0	0.0		5.85936	0.0	3.4289	3.75689	0.09771		CIBERSORTx	prevail_cu_cfrna_83
0.0	0.0	0.0	2.01894	1.10983	0.4451	0.0	0.0			0.70946	0.0	16.65848	0.0		0.0	1.36173	0.0		0.0	9.0759		0.0	5.57216		0.83363	0.0	2.50024	0.0	0.0		0.0	1.8967	1.20893	0.0	0.44177			1.54425	0.0			7.81373	0.0	0.0	0.0		0.0		0.0	0.0			0.39797		0.69447		0.0	0.26059	0.0	0.0		2.0398	0.0	0.0			0.0	0.47721	0.0	1.20554	1.37409	0.0		0.0			0.01429	0.0	0.71347	8.31117	0.09108		0.08102	0.0	0.0		0.0	0.63273	0.46745	0.0	1.80053	1.47452	0.49409	0.0	1.79937	0.0	0.0		8.02951	0.0	8.07214	7.40037	0.97774		CIBERSORTx	prevail_cu_cfrna_260
0.0	0.0	0.0	0.33419	0.0	0.91242	0.0	0.32349			0.3019	0.04103	27.03697	0.0		0.0	0.22833	0.0		0.00536	2.52957		0.10836	42.98491		0.34391	0.00143	1.40716	0.09635	0.0		0.0	1.2483	0.1846	0.0	0.04872			0.0377	0.0			1.53532	0.0	0.0	0.0		0.0		0.00633	0.0			0.79537		0.0		0.0	0.0	0.00685	0.0		1.23235	0.0	0.0			0.27957	0.23641	0.0028	1.12636	0.19382	0.00186		0.0			0.0	0.0	0.0	0.06324	0.04466		3.52636	0.0	0.0		0.16288	0.53189	0.0424	0.0	1.86466	1.52205	0.10922	0.0	1.4158	0.0	0.00309		2.48613	0.0	3.20423	1.33494	0.0967		CIBERSORTx	prevail_cu_cfrna_226
0.0	0.0	0.0	0.87247	0.0	0.0	0.0	0.0			0.70979	0.00354	16.91607	0.0		0.18792	0.17667	0.0		0.0792	4.01073		0.0	6.15724		0.0	0.05424	2.72262	0.32759	0.01042		0.0	1.24138	1.12236	0.0	0.17813			0.52916	0.0			10.62844	0.0	0.0	0.0		0.73071		0.08267	0.26554			0.16803		0.41778		0.0	0.0	0.24538	0.0		1.97082	0.39248	0.0			0.14367	1.06422	0.07407	0.70994	0.82845	0.10615		0.0			0.0	0.0	0.41918	1.06557	0.0		0.09242	6.64296	0.0		0.0	0.7986	0.0	0.0	5.28635	1.83219	0.16623	0.0	2.35575	0.0	0.0		5.15853	0.0	11.9163	8.92893	2.2091		CIBERSORTx	prevail_cu_cfrna_321
0.0	0.0	0.0	2.28629	0.30454	4.71609	0.0	0.0			0.0	0.0	17.11798	0.0		0.0	0.72105	0.0		0.0	8.63442		0.0	5.04319		1.85042	0.16034	4.58796	0.0	0.00586		0.0	1.30582	0.63343	0.0	0.0			1.86294	0.0			8.43577	0.0	0.0	0.0		0.45328		0.0	0.0			0.0		0.99727		0.0	0.0	0.0	0.0		0.71644	0.0	0.10679			0.0	0.87353	0.10235	0.17832	0.02518	0.00358		0.0			0.03215	0.0	1.73806	1.2611	0.01225		0.09211	0.0	0.0		0.0	1.22348	0.0	0.0	4.29487	1.62758	0.0	0.0	4.51575	0.0	0.0		10.23606	0.0	9.33294	2.88355	1.62727		CIBERSORTx	prevail_cu_cfrna_307
0.0	0.0	0.0	0.62264	0.15933	0.77674	0.0	0.0			0.5129	0.0	16.20582	0.0		0.0	1.11065	0.0		0.0	5.99406		0.00982	8.15618		0.85067	0.0	3.78073	0.0	0.0		0.0	1.56943	2.28482	0.0	0.15243			1.59847	0.0			9.19868	0.0	0.0	0.0		0.09132		0.07719	0.43674			0.46804		0.00041		0.0	0.0	0.0	0.0		1.86601	0.0	0.09166			0.0	0.0	0.14497	0.60234	0.76426	0.12894		0.0			0.00979	0.0	0.56864	9.23181	0.08102		0.60233	0.0	0.0		0.0	1.3293	0.0	0.0	4.38096	1.67032	0.58738	0.13361	4.13576	0.0	0.0		5.84913	0.0	4.09724	8.71179	0.95566		CIBERSORTx	prevail_cu_cfrna_313
0.0	0.0	0.0	1.21153	3.43096	4.94589	0.0	1.12668			0.0	0.0	12.89554	0.0		0.0	0.65358	0.0		0.0	7.90308		0.0	3.85896		2.28224	0.0	4.34096	0.0	0.0		0.0	1.882	0.32544	0.0	0.0			0.96264	0.0			9.62277	0.0	0.0	0.0		0.33956		0.0	0.07409			0.0		0.88311		0.0	0.0	0.0	0.0		1.31591	0.0	0.194			0.0	0.45663	0.09199	0.01876	0.71333	0.0		0.0			0.02039	0.0	2.13884	6.3352	0.00143		0.0	0.0	0.0		0.0	0.8209	0.07054	0.0	3.8281	1.39734	0.13641	0.0	1.57966	0.66403	0.0		12.84373	0.0	7.11048	3.08794	0.43537		CIBERSORTx	prevail_cu_cfrna_258
0.0	0.0	0.0	0.98272	0.0	0.08055	1.92716	0.0			1.12888	0.0	17.92164	0.0		0.0	0.31647	0.0		0.49491	0.69419		0.0054	16.81955		0.24726	0.02636	2.20314	0.20628	0.00055		0.18492	1.05225	0.07541	0.0	0.47952			0.68999	0.0			7.42453	0.0	0.0	0.0		0.0		0.0439	0.04437			0.057		0.48779		0.05125	0.22714	0.0	0.0		1.35633	0.0	0.07194			0.0	0.0	0.0	0.0	0.0	0.04118		0.0			0.0	0.0	0.77524	22.91103	0.03468		0.0	0.0	0.38118		0.0	0.09157	0.153	0.08851	2.66782	1.58945	0.33876	0.86806	0.38604	0.58157	0.0		3.71598	0.0	7.01573	2.71721	0.34157		CIBERSORTx	prevail_cu_cfrna_318
0.0	0.0	0.0	0.62122	0.0	0.0	0.0	0.0			1.11829	0.0	23.09722	0.25141		0.12491	0.33201	0.0		0.29842	2.77027		0.0	10.59394		1.19709	0.17983	2.23993	0.13965	0.0		0.0	2.91248	1.08014	0.0	0.0			0.93604	0.12411			14.16432	0.39514	0.0	0.0		0.0		0.0	0.08253			0.0		0.07955		0.0	0.09507	0.0	0.0		3.3909	0.0	0.07807			0.01504	0.66306	0.0	0.01166	0.0	0.70244		0.60729			0.00172	0.0	0.98232	5.30983	0.03492		0.63883	0.71045	0.0		0.0	0.6653	0.35351	0.0	1.78316	1.64851	0.48077	0.0	1.33964	0.0	0.0		3.84805	0.0	6.79309	6.59889	0.50899		CIBERSORTx	prevail_cu_cfrna_303
0.0	0.0	0.0	0.47274	0.0	0.0	1.56093	0.0			0.31112	0.02755	19.73444	0.0		0.0	0.15906	0.05736		0.11228	0.5818		0.02892	26.16437		0.0	0.15266	1.75743	0.0	0.00512		0.0	0.65629	0.30683	0.00599	0.0			0.09855	0.0			6.51919	0.0	0.0	0.0		0.0		0.00156	0.20911			0.0		0.23698		0.0	0.11481	0.0	0.0		1.33789	0.0	0.03356			0.02316	0.37252	0.0	0.01087	0.6042	0.00175		0.0			0.0	0.0	0.28815	15.54897	0.04584		0.0	0.13371	0.0		0.0	0.52555	0.0	0.07473	3.7642	1.98261	0.06726	0.0	1.2664	0.0	0.06855		2.1608	0.0	9.80404	2.3518	0.25832		CIBERSORTx	prevail_cu_cfrna_95
0.0	0.0	0.0	1.11963	0.0	0.49745	1.70219	0.0			0.10867	0.0	22.06717	0.0		0.0	0.53395	0.0		0.0	4.98766		0.01107	15.89082		1.49804	0.0	3.98374	0.0	0.00059		0.0	1.48042	0.59535	0.0	0.0			0.99612	0.0			10.68176	0.0	0.0	0.0		0.0		0.05522	0.00063			0.33587		1.00631		0.0	0.01959	0.0	0.0		1.3029	0.0	0.09949			0.0	0.12082	0.0	0.05786	0.3502	0.05966		2.06971			0.00754	0.0	1.5405	7.04119	0.09305		0.0	0.0	0.0		0.0	0.8567	0.0	0.06562	1.53387	1.63676	0.10718	0.49662	2.66315	0.34575	0.0		6.92305	0.0	3.13077	1.92537	0.0		CIBERSORTx	prevail_cu_cfrna_280
0.0	0.0	0.0	0.52253	0.0	0.0	0.0	0.0			1.16191	0.0	15.11492	0.0		0.0	0.44757	0.0		0.0	2.86413		0.0	6.50951		0.33831	0.01457	2.98074	0.33203	0.0		0.0	1.73033	1.03795	0.0	0.87573			0.52589	0.0			11.3278	0.0	0.0	0.0		0.0		0.06573	0.1149			0.0		0.62729		0.0	0.19303	0.0	0.0		1.19234	0.0	0.0			0.20636	0.0957	0.0	0.06677	0.0	0.02377		0.0			0.0	0.0	0.34794	10.82524	0.05691		0.0077	0.0	0.0		0.0	0.64587	0.00666	0.1378	0.0	1.10554	0.45236	0.50185	0.63337	0.0	0.0		4.55317	0.0	17.17591	14.83588	0.344		CIBERSORTx	prevail_cu_cfrna_317
0.0	0.0	0.07925	0.4234	0.0	2.93892	4.43429	0.0			0.44446	0.0	15.38668	0.0		0.0	0.58518	0.0		0.25755	0.07124		0.0	3.25376		1.35879	0.0	1.25323	0.46168	0.00839		0.0	1.13427	0.32355	0.0	1.85467			0.01109	0.0			6.35971	0.00038	0.0	0.0		0.50679		0.0	0.06173			0.0		0.0		0.0	0.0	0.0	0.19799		0.61485	0.0	0.0			0.0	0.09921	0.0	0.0	0.05406	0.10578		0.0			0.00911	0.86522	0.0	2.43296	0.0		0.39734	8.21403	0.0		0.0	1.09382	0.0	0.0	8.47404	1.34312	0.06383	1.20505	1.66608	0.0	0.0		4.62043	0.0	17.91244	7.79755	1.62405		CIBERSORTx	prevail_cu_cfrna_310
0.0	0.0	0.0	0.77409	0.0	1.15458	0.0	0.0			1.12725	0.00269	14.45501	0.0		0.18121	0.79813	0.0		0.05157	6.25799		0.0	8.53887		0.57818	0.0	4.01158	0.0462	0.0		0.0	2.39674	1.11692	0.0	0.0			2.27166	0.0			9.69964	0.0	0.0	0.0		0.60886		0.0	0.18456			1.97932		0.43797		0.0	0.0	0.22399	0.0		1.03267	0.0	0.0			0.20922	0.23136	0.05876	0.47166	0.96694	0.33294		0.0			0.0	0.0	0.80187	3.42615	0.02496		0.65127	3.8331	0.0		0.0	1.22315	0.0	0.0	0.98827	1.43117	0.70424	1.54317	3.80343	0.0	0.0		4.48706	0.0	11.12179	4.08378	1.676		CIBERSORTx	prevail_cu_cfrna_309
0.0	0.0	0.0	0.43711	0.0	1.0917	4.23143	0.0			0.26207	0.0	18.60047	1.26496		0.0	0.40542	0.0		0.0	2.25571		0.0	6.88797		1.44025	0.01826	2.2686	0.43772	0.00475		0.0	1.30568	0.79039	0.0	0.0			1.32258	0.0			10.9976	0.0	0.0	0.0		0.65895		0.37099	0.0			0.0		0.60255		0.0	0.0	0.0	0.0		1.27874	0.0	0.0			0.0	0.54291	0.0	2.41303	0.06656	0.0		0.66591			0.01306	0.0	0.39323	1.85784	0.13573		0.0	0.87666	0.0		0.0	0.55756	0.0	0.0	4.91444	1.45673	0.21689	0.0	2.81535	0.0	0.0		3.94073	0.0	12.02591	8.11423	2.05932		CIBERSORTx	prevail_cu_cfrna_201
0.0	0.0	0.0	0.40736	0.0	2.21394	0.0	0.0			0.49555	0.00468	21.19934	0.0		0.0	0.16117	0.0		0.0	0.50196		0.0	18.48		0.0	0.06294	2.4362	0.32465	0.02421		0.0	0.70406	0.6331	0.0	1.63504			0.64298	0.0			6.48446	0.0	0.0	0.0		0.0		0.01751	0.13573			0.0		0.09825		0.0	0.23071	0.03634	0.0		1.78867	0.0	0.0			0.00272	0.11014	0.0	0.08875	0.30819	0.0		0.0			0.0	0.0	0.62089	12.48606	0.06657		0.38188	0.0	0.44174		0.0	0.31259	0.10205	0.0	3.49145	2.10354	0.0	0.74744	2.79307	0.0	0.0		3.24407	0.0	10.00634	2.8213	1.15234		CIBERSORTx	prevail_cu_cfrna_290
0.0	0.0	0.14235	0.0	5.86213	0.0	0.04403	0.0			0.23436	0.02219	29.81838	0.0		0.04482	0.0	0.0		0.13142	2.48347		0.0	7.54863		1.51777	0.0	2.55545	0.13736	2e-05		0.0	0.3996	0.0	0.0	0.16883			0.22338	0.0			2.61091	0.0	0.0	0.0		0.28169		0.23761	2.29886			0.0		0.49786		0.0	0.0	0.0	0.81576		0.0	0.0	0.00199			0.0	1.05499	0.0	0.0	0.35752	0.0		0.0			0.00811	0.0	0.25614	1.15222	0.07539		0.0	1.61588	0.0		0.0	0.00014	0.12547	0.0	5.88848	2.74898	0.01613	0.43993	0.16551	0.0876	0.0		2.08134	0.0	18.01664	7.47917	0.35153		CIBERSORTx	prevail_cu_cfrna_222
0.0	0.0	0.0	1.65688	0.0	0.0	0.57451	0.0			0.37017	0.00457	21.47903	0.40601		0.14391	0.00127	0.0		0.44953	3.83596		0.0	3.6365		0.70266	0.0	2.16952	0.0	0.0		0.0	1.42431	1.37059	0.0	0.73289			0.30699	0.0			10.69119	0.0	0.0	0.0		0.92994		0.05872	0.18344			0.70631		0.20812		0.0	0.0	0.0	0.0		2.48504	0.3121	0.0			0.0	1.06188	0.0	0.68056	0.02687	0.0		0.0			0.0	0.37182	0.89724	5.10574	0.0		0.57905	4.07097	0.0		0.0	1.20062	0.0	0.0	2.96783	0.76307	0.47176	0.0	1.71402	0.0	0.0		4.09078	0.0	11.4805	8.53105	1.14609		CIBERSORTx	prevail_cu_cfrna_108
