leukocyte	sebum secreting cell	myometrial cell	cd8-positive, alpha-beta thymocyte/thymocyte	mucus secreting cell/respiratory goblet cell	pancreatic ductal cell	hematopoietic stem cell	acinar cell of salivary gland	bladder urothelial cell	pancreatic d cell/type b pancreatic cell	ciliated columnar cell of tracheobronchial tree/lung ciliated cell	large intestine goblet cell	ciliated columnar cell of tracheobronchial tree/ciliated epithelial cell/lung ciliated cell	basal cell of prostate epithelium	classical monocyte/intermediate monocyte/monocyte/myeloid dendritic cell/non-classical monocyte	schwann cell	cd8-positive, alpha-beta t cell/innate lymphoid cell/naive thymus-derived cd8-positive, alpha-beta t cell	pulmonary ionocyte	pancreatic a cell/pancreatic d cell/type b pancreatic cell	tissue-resident macrophage	mural cell/pericyte	erythrocyte/platelet	regular atrial cardiac myocyte/ventricular cardiac muscle cell	smooth muscle cell	intrahepatic cholangiocyte	colon endothelial cell	activated cd4-positive, alpha-beta t cell/activated cd8-positive, alpha-beta t cell/t cell	choroid plexus epithelial cell	luminal epithelial cell of mammary gland	duct epithelial cell/ionocyte	intestinal tuft cell/large intestine goblet cell/tuft cell of colon	common myeloid progenitor/hematopoietic stem cell	myoepithelial cell	endothelial cell of arteriole/endothelial cell of venule	mesenchymal stem cell/tendon cell	type ii pneumocyte	pancreatic acinar cell	myo-medullary thymic epithelial cell	melanocyte	luminal cell of prostate epithelium	cd4-positive, alpha-beta t cell/naive thymus-derived cd4-positive, alpha-beta t cell/regulatory t cell	oligodendrocyte	pancreatic a cell	adventitial cell/fibroblast/mesenchymal stem cell of adipose tissue/stromal cell	serous cell of epithelium of trachea	capillary endothelial cell/endothelial cell of artery	cardiac endothelial cell	tracheal goblet cell	melanocyte/progenitor cell of mammary luminal epithelium	cd4-positive, alpha-beta t cell/cd4-positive, alpha-beta thymocyte/cd8-positive, alpha-beta thymocyte/naive thymus-derived cd4-positive, alpha-beta t cell/regulatory t cell/thymocyte	neutrophil	pancreatic stellate cell/smooth muscle cell	pulmonary ionocyte/respiratory goblet cell	pancreatic stellate cell	macrophage	club cell/type i pneumocyte	enterocyte of epithelium proper of duodenum	intestinal crypt stem cell of small intestine/paneth cell of epithelium of small intestine	erythroid progenitor cell	OPC/astrocytes/oligodendrocytes	progenitor cell of mammary luminal epithelium	basophil/mast cell	taste receptor cell	neurons	basal cell/medullary thymic epithelial cell	myeloid dendritic cell	b cell	central nervous system macrophage	Bergmann glial cell/astrocyte/ependymal cell	neuron	neuro-medullary thymic epithelial cell	capillary endothelial cell/cardiac endothelial cell/endothelial cell of artery	medullary thymic epithelial cell	duct epithelial cell/ionocyte/mucus secreting cell	langerhans cell	enteroendocrine cell of small intestine	innate lymphoid cell	activated cd4-positive, alpha-beta t cell/activated cd8-positive, alpha-beta t cell/gamma-delta t cell/t cell	mesothelial cell	classical monocyte/intermediate monocyte/monocyte/non-classical monocyte	fast muscle cell/slow muscle cell	type i pneumocyte	endothelial cell/endothelial cell of arteriole/endothelial cell of lymphatic vessel/endothelial cell of venule/vein endothelial cell	gamma-delta t cell	best4+ intestinal epithelial cell, human/enterocyte of epithelium proper of small intestine/small intestine goblet cell/transit amplifying cell of small intestine	hepatocyte	mature nk t cell/natural killer cell	common myeloid progenitor/erythroid progenitor cell	plasma cell	epithelial cell of uterus	salivary gland cell	mesothelial cell/schwann cell	kidney epithelial cell	oligodendrocyte precursor cell	club cell	intestinal tuft cell/tuft cell of colon	stratified squamous epithelial cell	enteroglial cell	basal cell	endothelial cell/endothelial cell of lymphatic vessel/vein endothelial cell	microglia	serous cell of epithelium of bronchus	cd8-positive, alpha-beta t cell/naive thymus-derived cd8-positive, alpha-beta t cell	ciliated epithelial cell/epithelial cell of uterus	cd4-positive, alpha-beta thymocyte	Method	Sample
0.0	0.07837	0.0	5.42321	0.10993	0.0		0.0	0.0				0.0	1.98917		0.53119		0.0	0.0	0.0	1.44688	3.17222	0.0	0.52847	0.79371	0.0	0.0		0.53902	0.0	0.0	0.0	0.33612	0.0	0.14262	0.0	0.00899	0.04964	0.0	0.0	0.0			0.0	0.0	0.0	10.06229	0.01456			0.0			0.0	1.13282		0.45969	0.0	3.44978	0.06605	1.93463	0.81073	0.88024	0.41789		2.47711	9.26375				1.96882		0.0		0.08847	0.00931	0.0		0.89392	14.39737	0.01206	0.0		0.25882	0.05123	0.0	11.50192		0.55926	0.02947	0.70398		0.95252		0.0		0.0	0.0	0.0	3.78798	0.60559	0.0	18.06018		0.0	CIBERSORTx	SRR10192357
0.0	0.22338	0.0	5.53043	0.0766	0.0		0.0	0.0				0.0	1.85568		0.7464		0.08759	0.0	0.0	1.73375	2.48252	0.0	1.47169	0.44991	0.0	0.0		0.0	0.13149	0.05065	2.25655	0.63566	0.65316	0.25454	0.0	0.01112	0.0	0.0	0.0	1.22691			0.0	0.07277	0.0	6.63237	0.0			0.70335			0.0	0.0		0.56217	0.0	3.3146	0.27685	1.30522	0.28978	1.04443	0.85188		3.08658	5.04804				0.1042		0.0		0.06365	0.0	0.0		1.10933	21.41438	0.00851	0.13275		0.0	0.01548	0.0	13.22073		0.18692	0.0	1.19613		0.57608		0.0		0.0	0.0	0.0	4.06673	1.21702	0.0	13.62203		0.0	CIBERSORTx	SRR10192465
0.0	0.0	0.0	5.56942	0.0	0.0		0.0	0.0				0.09543	1.55495		0.9587		0.05118	0.00068	0.0	0.15543	4.33554	0.0	1.49993	0.38383	0.0	0.0		0.0	0.05044	0.10094	1.9901	0.13978	0.26042	0.0124	0.0	0.00365	0.08172	0.01372	0.03787	0.0			0.54326	0.24242	0.03666	0.80809	0.0			1.87041			0.0	0.0		0.28398	0.0	11.09499	0.49344	0.35144	0.0	0.12279	2.15414		5.13833	11.40084				2.97114		0.0		0.0	0.06333	0.0		0.23985	23.79282	0.0	0.07294		0.0	0.0064	0.0064	6.94629		0.0	0.26764	0.6255		1.3014		0.0		0.36643	0.0	0.0	2.83961	1.8705	0.02215	6.77069		0.0	CIBERSORTx	SRR10192415
0.0	0.0	0.0	9.17815	0.0	0.0		0.0	0.0				0.12917	2.2941		0.67867		0.01881	0.0021	0.0	1.0687	4.12098	0.0	2.48849	1.48583	0.0	0.0		0.0	0.0	0.22558	0.0	0.06725	1.20468	0.0	0.04427	0.01647	0.14277	0.09717	0.0	0.0			1.11016	0.3341	1.3316	0.60438	0.10729			1.3787			0.0	0.13651		1.94267	0.0	14.02399	0.0	0.0	0.0	0.16858	0.5219		0.04855	7.03292				3.926		0.0		0.0	0.0	0.0		0.56283	14.33127	0.00055	0.13607		0.0	0.00134	0.59369	8.40165		0.00482	0.0	0.99815		0.52749		0.0		0.13585	0.0	0.1449	4.94179	0.10373	0.0	13.18532		0.0	CIBERSORTx	SRR10192294
0.0	0.2825	0.0	6.2399	0.07728	0.0		0.0	0.0				0.0	1.50611		0.7954		0.0	0.0	0.0	1.52764	1.95733	0.0	0.61094	0.60275	0.0	0.0		0.0	0.13842	0.0	0.0	0.0	0.24629	0.44684	0.0	0.00745	0.1416	0.0	0.0	0.0			0.0	0.0	0.0	8.10308	0.0			0.0			0.0	0.0		1.08348	0.0	3.99614	0.31323	1.44117	0.05159	0.79443	0.90222		2.54257	6.40876				0.3459		0.0		0.05881	0.0	0.0		0.46704	18.28728	0.0	0.04751		0.0	0.0497	0.0	11.84658		0.072	0.06156	0.89503		0.30338		0.0		0.0	0.0	0.0	3.24082	2.02201	0.0	22.08526		0.0	CIBERSORTx	SRR10192171
0.0	0.11985	0.0	7.70258	0.07411	0.0		0.0	0.0				0.0	1.60827		0.78718		0.12324	0.0	0.0	1.44234	3.90791	0.0	1.25412	0.53934	0.0	0.0		0.0	0.12125	0.0374	5.1643	0.08986	0.0	0.94903	0.0	0.00704	0.0	0.0	0.0	0.0			0.0	0.40024	0.0	5.81627	0.0			1.66681			0.0	0.0		0.95713	0.0	4.34676	0.05305	1.37593	0.29576	0.94588	0.88962		4.36193	3.22401				0.25367		0.0		0.0	0.0	0.0		0.82596	19.35544	0.01365	0.23352		0.0	0.06361	0.0	11.18309		0.01503	0.0	0.6377		0.47394		0.0		0.0	0.0	0.0	3.8526	1.34534	0.0	13.48525		0.0	CIBERSORTx	SRR10192481
0.13008	0.33691	0.0	3.33841	0.0	0.0		0.0	0.0				0.0	2.21588		0.72792		0.0	0.0	0.0	0.23831	3.35466	0.0	1.25513	0.95778	0.0	0.0		0.0	0.2173	0.022	0.0	0.00848	0.0	0.26614	0.0	0.00891	0.0	0.0	0.0	0.0			0.0	0.0	2.40889	6.85729	0.16451			4.2224			0.0	0.0		0.71914	0.0	3.31586	0.0	0.90033	0.0	0.42651	0.41159		6.30937	3.30353				1.67785		0.0		0.0	0.0	0.0		1.48027	21.00402	0.01514	0.29507		1.18969	0.03798	0.0	9.53354		0.27907	0.25964	0.55555		0.0		0.0		0.0	0.0	0.0	2.54026	0.57524	0.0	18.43934		0.0	CIBERSORTx	SRR10192343
0.0	0.0	0.0	3.82011	0.0	0.0		0.0	0.63631				0.07892	0.77882		0.28079		0.0	0.0	0.0	0.30022	3.22774	0.0	0.98973	0.19117	0.0	0.0		0.17185	0.24098	0.1386	0.0	0.0	0.08464	0.38136	0.00396	0.00623	0.06616	0.17066	0.0	0.0593			0.0	0.0	3.2169	0.00784	0.32915			4.28491			0.15412	0.0		0.00111	0.0	4.75637	0.0	0.68861	0.00155	0.08439	0.26211		3.33666	9.24378				1.17973		0.0		0.0	0.0	0.0		0.62065	24.65008	0.00275	0.26136		0.0496	0.19039	0.04366	3.86761		0.5038	0.03785	1.98949		0.07738		0.00297		0.09703	0.0	0.0	1.28031	0.91493	0.0	26.23534		0.0	CIBERSORTx	SRR10192345
0.0	0.19202	0.0	9.38877	0.11706	0.01009		0.0	0.0				0.0	2.11407		0.86148		0.19898	0.00365	0.0	2.00245	2.3399	0.0	0.83697	0.66873	0.0	0.0		0.0	0.25613	0.32137	4.51033	0.8805	0.0	0.42553	0.0	0.00368	0.0	0.0	0.0	0.0			0.0	1.15654	0.1903	8.15917	0.0			1.42298			0.0	0.0		1.24116	0.0	0.0	0.05788	0.54371	0.94134	1.66909	1.01063		4.99898	2.38532				1.98855		0.0		0.0	0.0	0.0		1.1129	20.65568	0.00835	0.18036		0.0	0.0	0.0	8.74473		0.17074	0.0	1.37234		0.0		0.0		0.0	0.0	0.0	2.45446	1.31226	0.0	13.09081		0.0	CIBERSORTx	SRR10192165
0.20195	0.02294	0.0	4.1911	0.00504	0.09148		0.0	0.0				0.0	0.12878		0.74417		0.0	0.0	0.0	1.09219	3.47128	0.0	1.20843	0.0	0.0	0.0		0.0	0.82132	0.0	0.0	0.43757	0.0	0.0	0.0	0.00052	0.0	0.0	0.0	0.0			0.18425	0.0	4.05995	10.25803	0.35427			0.0			0.0	0.0		0.0825	0.0	8.37206	0.14415	0.0	0.0	0.033	0.34891		0.0	3.73669				3.20075		0.0		0.05426	0.0	0.0		1.12509	16.14968	0.0	0.0		0.90629	0.0	0.0	12.81118		0.0	0.0	1.15492		0.35528		0.0		0.0	0.0	0.0	4.31637	0.40385	0.0	19.53175		0.0	CIBERSORTx	SRR10192350
0.0	0.0	0.0	8.95492	0.0	0.0		0.0	0.24683				0.24805	0.95156		1.1342		0.52366	0.00019	0.0	0.54232	4.02108	0.0	2.09452	0.00017	0.0	0.0		0.0	0.19717	0.71598	0.87554	0.43782	0.06324	0.12855	0.01446	0.00785	0.07536	0.04702	0.0	0.0			0.0	0.83715	0.0	7.39002	0.0			5.65998			0.0	0.0		0.32809	0.0	4.31289	0.0	0.39143	0.0	0.01193	2.51683		3.3179	6.61883				0.0		0.0		0.0	0.0	0.0		2.45979	21.65716	0.00056	0.34117		0.0938	0.00431	0.32019	11.21998		0.0	0.0	1.05228		0.31268		0.0		0.0	0.0	0.0	3.67075	1.64547	0.0	4.5563		0.0	CIBERSORTx	SRR10192490
0.0	0.14847	0.0	9.93744	0.0859	0.0		0.0	0.0				0.0	2.11069		0.41235		0.08916	0.0	0.0	2.35193	1.42113	0.0	1.41967	0.90709	0.0	0.0		0.0	0.15444	0.00535	6.76156	0.12487	0.0	0.05219	0.0	0.00178	0.07432	0.0	0.0	1.50411			0.0	1.11219	0.0	12.46383	0.0			0.53072			0.0	0.0		0.87515	0.0	0.45445	0.56542	1.98173	1.33034	1.5373	1.51085		0.13052	1.97171				0.68859		0.0		0.32225	0.0	0.0		0.52888	17.99443	0.00605	0.0		0.0	0.0761	0.0	3.90286		0.05795	0.1017	1.2758		0.60281		0.0		0.0	0.0	0.0	9.55769	1.94985	0.0	10.90837		0.0	CIBERSORTx	SRR10192487
0.75257	0.29925	0.0	5.4791	0.0	0.0		0.0	0.0				0.0	2.34741		0.7588		0.0	0.0	0.0	0.98209	2.55296	0.0	1.30576	1.57473	0.0	0.0		0.0	0.20803	0.06507	0.0	0.0	0.0	0.53242	0.0	0.01012	0.11116	0.0	0.0	0.0			0.16719	0.0	0.47082	8.70392	0.14342			5.3085			0.0	0.0		0.94234	0.0	7.50687	0.0712	1.18742	0.03761	0.38578	1.13204		3.62466	4.0198				0.98951		0.0		0.0	0.0	0.0		0.73079	22.13576	0.0086	0.20972		0.0	0.0	0.0	4.74533		0.41662	0.0	0.47954		0.57173		0.0		0.0	0.0	0.0	3.22319	1.14532	0.0	14.66287		0.0	CIBERSORTx	SRR10192422
0.0	0.07238	0.0	11.19792	0.0847	0.0		0.0	0.0				0.0	1.94727		0.90602		0.584	0.0	0.0	2.24325	2.05821	0.0	0.45772	0.63823	0.0	0.0		0.4819	0.0	0.27543	1.95107	0.22574	0.62093	0.13736	0.0	0.00592	0.20518	0.0	0.0	0.0			0.0	0.40565	0.0	7.78069	0.0			1.01648			0.0	0.0		0.6692	0.0	1.49259	0.23512	1.47485	3.16389	1.6737	0.92461		2.0506	3.86449				1.48814		0.0		0.18375	0.0	0.0		0.71057	20.9988	0.00876	0.13989		0.0	0.0	0.0	7.70495		0.10673	0.0	0.97198		0.29976		0.0		0.0	0.0	0.0	4.77295	1.68011	0.0	12.08851		0.0	CIBERSORTx	SRR10192166
0.0	0.0	0.00882	10.41586	0.0	0.00699		0.0	0.0				0.15999	1.02975		0.17884		0.0	0.00046	0.0	0.20584	4.69913	0.19851	0.02658	0.34421	0.0	0.0		0.0	0.08611	0.30655	0.19077	0.06613	0.0	0.49177	0.00227	0.00029	0.01589	0.02991	0.0	0.0			0.0	0.06746	0.02935	6.38344	0.05855			0.35462			0.0	0.0		0.51472	0.12837	11.40007	0.0	0.50683	0.0	0.01151	2.79807		3.91899	14.55845				0.01472		0.0		0.0	0.0	0.0		0.18177	7.89696	0.0	0.17248		0.53162	0.0	0.06116	16.90484		0.0	0.0	0.6557		0.58982		0.0		0.00042	0.0	0.02985	5.12024	1.81009	0.0	6.74426		0.09096	CIBERSORTx	SRR10192282
0.06122	0.24955	0.0	3.21972	0.01577	0.03984		0.0	0.0				0.0	1.86924		0.67363		0.0	0.0	0.0	1.04379	3.46402	0.0	1.04949	0.75723	0.0	0.0		0.0	0.20786	0.0	0.0	0.41376	0.0	0.0	0.0	0.00042	0.0	0.0	0.0	0.0			0.54416	0.0	3.41703	10.76068	0.13198			0.0			0.0	0.79683		0.69787	0.0	6.97939	0.0	0.07393	0.0	0.74844	0.47837		0.0	6.54119				1.91464		0.0		0.0032	0.0	0.0		1.43258	23.44327	0.01284	0.0		1.69433	0.04427	0.0	8.86855		0.2187	0.33436	0.86571		0.202		0.0		0.0	0.0	0.0	3.30873	0.45934	0.0	12.96205		0.0	CIBERSORTx	SRR10192304
0.0	0.31126	0.0	9.82479	0.0863	0.21425		0.0007	0.0				0.10792	2.48729		0.60049		0.73187	0.0082	0.0	1.50765	3.3002	0.0	0.75372	0.23022	0.0	0.0		0.26272	0.0	0.43709	8.49499	0.81495	0.68559	0.59709	0.0	0.0	0.12169	0.0	0.0	0.0			0.0	1.2893	0.0	8.94741	0.0			0.10697			0.0	2.11933		1.48381	0.0	0.0	0.15864	1.71628	3.17354	1.78385	1.23263		0.05958	0.97702				1.87606		0.0		0.81126	0.01397	0.0		1.29391	22.65321	0.01925	0.21131		0.37689	0.01393	0.0	5.40291		0.00954	0.0	0.89262		0.60493		0.0		0.0	0.0	0.0	1.8401	1.10283	0.0	8.24998		0.0	CIBERSORTx	SRR10192468
0.08606	0.0	0.0	4.21179	0.0	0.0		0.0	0.0				0.13682	1.39692		0.90885		0.0737	0.00021	0.0	0.44998	4.26699	1.1116	0.81942	0.86369	0.0	0.0		0.14274	0.1197	0.48005	0.0	0.0	0.0	0.01479	0.00111	0.0136	0.20241	0.10869	0.0	0.0			1.19513	0.0	2.07824	8.35082	0.29772			2.54185			0.0	0.0		0.81311	0.0	10.17926	0.0	1.94641	0.28956	0.24101	2.68637		4.29284	3.91985				2.35082		0.0		0.14876	0.16067	0.0		0.63396	16.06593	0.0	0.15783		0.19913	0.00078	0.20362	6.18714		0.0	0.2055	0.89674		0.90186		0.0		0.20863	0.0	2.40113	7.6563	0.37313	0.02111	6.98566		0.0	CIBERSORTx	SRR10192349
0.0	0.12779	0.0	5.09304	0.0	0.0922		0.0	0.0				0.0	2.71077		1.07987		0.0	0.0	0.0	1.46931	4.46529	0.0	0.42463	0.80909	0.0	0.0		0.18145	0.13936	0.09405	0.0	0.42647	0.0	0.23821	0.0	0.0	0.20158	0.0	0.0	0.0			0.11634	0.0	2.05336	9.14612	0.00612			2.53313			0.0	0.0		0.7965	0.0	5.07953	0.0	1.48363	0.52363	0.49602	0.97035		3.31209	6.42484				2.55344		0.0		0.0	0.0	0.0		0.77318	21.82226	0.0	0.0		0.25934	0.0	0.0	4.34856		0.28405	0.11309	0.31159		0.22753		0.0		0.0	0.0	0.0	2.31054	0.98504	0.0	15.51663		0.0	CIBERSORTx	SRR10192461
0.0	0.0	0.0	8.755	0.0	0.14503		0.0	0.0				0.46193	2.7091		0.50433		0.0	0.00336	0.0	0.58966	3.2453	0.0	0.27637	0.0	0.0	0.0		0.0	0.34074	0.0	2.64747	0.06315	0.07705	1.13309	0.02241	0.0	0.11372	0.22465	0.0	0.0			0.00326	0.0	2.67045	4.75039	0.31049			0.24623			0.0	0.21648		2.40276	2.51641	0.0	1.87517	1.15262	0.0	0.57999	0.0		0.0	4.82234				5.06454		0.0		0.0	0.26185	0.0		0.28999	27.69421	0.0026	0.50165		0.0	0.0	0.11444	12.06804		0.0055	0.09996	3.07111		0.14371		0.0		0.0348	0.0	0.0	6.72468	0.98037	0.0	0.0		0.08361	CIBERSORTx	SRR10192453
0.0	0.0	0.0	0.20178	0.0	0.0		0.0	0.0				0.203	1.15875		1.07458		0.0	0.00012	0.0	1.41803	1.90759	0.0	0.67451	0.40638	0.0	0.0		0.0	0.15548	0.0	0.60218	0.0	0.10245	0.22384	0.00186	0.01028	0.11473	0.10518	0.0	0.0			0.0	0.25421	2.22212	3.8203	0.15737			3.52376			0.03868	0.0		0.78635	0.0	7.92191	0.43972	0.0	0.0	0.09083	2.74641		3.21676	1.96631				0.00138		0.0		0.0	0.02485	0.0		0.24354	15.98327	0.0	0.21559		0.11191	0.1486	0.04119	11.13332		0.14583	0.11747	1.2054		0.53942		0.0		0.15903	0.0	0.0	3.1539	3.61902	0.0	27.61085		0.0	CIBERSORTx	SRR10192459
0.0	0.01088	0.24705	16.32039	0.0	0.0		0.12425	0.0				0.0	1.35101		1.64642		0.35243	0.01923	0.0	0.0	1.13815	0.0	2.57795	0.28955	0.0	0.0		0.46158	0.0	0.37111	0.0	0.33245	0.0	0.34598	0.00761	0.01964	0.07111	0.0	0.0	1.85095			0.00114	0.83569	0.0	5.1163	0.0			0.0			0.0	0.0		0.0	0.16086	6.34691	0.0	0.0	0.007	0.5378	1.51508		4.02285	0.13922				0.0		0.0		0.0	0.0	0.0		1.26295	25.32919	0.0	0.0		0.0	0.0	0.0	9.4268		0.03032	0.0	0.501		0.16503		0.0		1.19365	0.0	0.0	6.66727	2.51437	0.02265	6.66617		0.0	CIBERSORTx	SRR10192475
0.0	0.15761	0.0	5.47647	0.0	0.0		0.0	0.0				0.0	2.48699		0.77251		0.0	0.0	0.0	1.69848	2.24279	0.0	1.06719	0.9315	0.0	0.0		0.0	0.0	0.0	0.0	0.13748	0.0	0.51302	0.0	0.00587	0.23073	0.0	0.0	0.0			0.0	0.0	0.0	9.23597	0.11303			0.0			0.0	0.0		1.0494	0.0	4.54788	0.0375	1.32261	0.03498	0.83286	1.16588		1.87816	13.73114				1.05543		0.0		0.00442	0.0	0.0		0.67757	20.54731	0.0	0.0		0.17521	0.0	0.0	6.1581		0.19378	0.05119	0.55916		0.39879		0.0		0.0	0.0	0.0	4.38493	1.36437	0.0	14.75971		0.0	CIBERSORTx	SRR10192424
0.0	0.06565	0.0	7.54504	0.05373	0.0		0.0	0.0				0.0	2.05061		0.72792		0.21396	0.0	0.0	1.43476	1.80686	0.31591	0.26981	0.68145	0.0	0.0		0.38018	0.0	0.0	1.37557	0.7952	0.0	0.1314	0.0	0.00376	0.0	0.0	0.0	0.0			0.0	0.0	0.0	6.37643	0.0396			0.01043			0.0	1.78443		0.40387	0.0	3.56116	0.0	2.53964	2.43793	1.28603	1.31246		2.27034	8.83337				1.83043		0.0		0.34068	0.0	0.0		0.94087	19.63178	0.00293	0.0		0.0	0.05758	0.0	4.99442		0.03253	0.0	0.7119		0.81186		0.0		0.0	0.0	0.0	5.63264	0.71464	0.0	15.59021		0.0	CIBERSORTx	SRR10192416
0.0	0.02811	0.0	6.89125	0.418	0.0		0.0	0.0				0.0	0.57913		1.51724		0.0	0.0	0.0	2.39195	2.90129	0.0	1.79495	0.5771	0.27888	0.0		0.0	0.34708	1.37853	0.0	0.22654	0.0	0.50332	0.0	0.02877	0.04309	0.0	0.0	0.0			0.12872	0.0	0.0	4.90978	0.0			1.54233			0.0	0.0		0.0	0.0	4.63482	0.0	0.05611	0.02047	0.2919	0.099		0.0	7.58912				0.0		0.0		0.08007	0.0	0.0		0.23271	22.41029	0.0072	0.0		0.0	0.3229	0.84229	14.68377		0.0	0.0	0.0		0.18829		0.31763		0.0	0.0	0.0	3.55911	1.02358	0.0	17.15465		0.0	CIBERSORTx	SRR10192173
0.0	0.00399	0.0	13.38199	0.0	0.0		0.0	0.71477				0.09837	0.87178		0.39914		0.1673	0.00056	0.0	1.92363	3.64043	0.0	1.45631	0.11566	0.0	0.0		0.17364	0.18422	0.0	0.36205	0.00302	1.09889	0.47639	0.0	0.00426	0.10672	0.0	0.11643	0.0			0.0	0.42982	0.95306	2.90616	0.00541			1.06621			0.0	0.0		1.05189	0.0	6.7304	0.01108	0.45001	0.00039	0.01579	1.09372		2.52231	8.89752				0.0365		0.0		0.02225	0.0	0.0		0.77815	10.98858	0.0	0.06603		0.0	0.3055	0.0	18.13799		0.0	0.0	0.97753		0.10379		0.0		0.0	0.0	0.0	0.0	0.91701	0.0	16.23335		0.0	CIBERSORTx	SRR10192320
0.0	0.01281	0.0	5.16194	0.0	0.09377		0.09415	0.28747				0.17246	0.4389		0.85069		0.30946	0.00083	0.0	1.35742	5.32519	0.0	1.78529	1.40354	0.0	0.0		0.0	0.0	0.26456	0.23813	0.05972	0.67176	0.23207	0.00177	0.0	0.04374	0.0	0.02339	0.0			0.23407	0.73667	1.60267	4.43567	0.01096			9.33347			0.0	0.0		0.18113	0.0	9.79535	1.50327	0.0	0.0911	0.04552	3.66185		1.73728	5.00309				0.05019		0.0		0.1073	0.0	0.0		1.08374	14.4644	0.00373	0.0		0.0	0.0	0.28069	5.77448		0.00327	0.00883	0.486		1.25321		0.0		0.0	0.0	0.13616	6.67937	1.0827	0.0	11.38481		0.0	CIBERSORTx	SRR10192327
0.0	0.0	0.0	4.1557	0.0	0.08441		0.0	0.0				0.15206	2.19066		0.09079		0.0	0.00294	0.0	2.53169	3.99003	0.0	2.26844	0.38093	0.0	0.0		0.0	1.15532	0.0	0.0	0.4722	1.63878	0.0	0.01734	0.0	0.0817	0.04045	0.0	0.0			0.0	0.21454	0.0	10.48268	0.85479			2.08			0.0	0.0		0.77656	0.0	6.3535	1.11777	0.1038	0.03373	0.41279	2.80929		5.62284	3.95359				2.01733		0.0		0.0	0.11214	0.0		0.64045	6.32926	0.00162	0.25899		1.27657	0.95526	0.39088	8.92378		0.0	0.0258	1.99462		0.27345		0.0		0.07649	0.0	0.0	6.09947	1.64113	0.0	14.91344		0.0	CIBERSORTx	SRR10192486
0.1137	0.22745	0.0	6.39592	0.12788	0.0		0.0	0.0				0.0	2.04768		0.96753		0.0	0.0	0.0	0.9922	6.29805	0.0	0.32661	0.65243	0.0	0.0		0.09689	0.20585	0.04354	0.0	1.23599	0.0	0.19114	0.0	0.01301	0.0	0.0	0.0	0.0			0.0	0.0	0.21099	8.53913	0.01505			0.0			0.0	1.71111		1.85985	0.0	10.02087	0.0	1.44164	1.29466	1.24918	0.97474		0.13583	4.43652				2.18121		0.0		0.16929	0.0	0.0		0.99119	16.93923	0.00994	0.0		0.11769	0.05176	0.0	6.78877		0.17929	0.0	1.27454		0.25375		0.0		0.0	0.0	0.0	4.76399	0.28532	0.0	14.16861		0.0	CIBERSORTx	SRR10192426
0.0	0.2527	0.0	10.71567	0.31331	0.02545		0.05623	0.02082				0.4261	0.47661		1.05977		0.18694	0.09407	0.0	2.15279	1.56398	0.16713	0.63613	0.57082	0.0	0.0		0.04974	0.43766	0.16743	3.66829	0.63965	0.0	0.2503	0.0	0.1066	0.0	0.0	0.0	0.0			0.0	0.65454	0.0	11.19035	0.0089			0.66199			0.0	0.0		0.58591	0.0	1.59761	0.52278	1.12163	4.14121	0.96331	1.18239		1.54078	2.27045				1.17742		0.0		0.24613	0.24726	0.0		1.49357	17.13124	0.19442	0.00927		0.11055	0.0	0.06326	6.47484		0.19773	0.0	1.35507		0.40953		0.0		0.0	0.0	0.0	3.43491	1.60744	0.0	15.36733		0.0	CIBERSORTx	SRR10192342
0.59972	0.0	0.0	3.47322	0.0	0.0		0.30911	0.06113				0.20245	0.87998		0.46974		0.0	0.19639	0.0	0.0	5.17086	0.0	1.0788	0.18067	0.0	0.0		0.0	1.20386	0.01236	0.0	0.04205	0.147	0.0	0.07397	0.00362	0.15711	0.0711	0.0	0.0			0.11657	0.0	0.09552	7.54326	0.01649			0.0			0.0	0.09518		0.54729	0.09693	9.63053	0.0	0.42001	0.01876	0.00167	1.78295		0.0	4.26973				3.08653		0.0		0.11101	0.03414	0.0		1.57721	24.50775	0.0	0.0		6.44239	0.0	0.38318	9.48452		0.0	0.08494	1.15022		0.01467		5e-05		0.0	0.0	0.53405	7.01525	0.0	0.0	6.60604		0.0	CIBERSORTx	SRR10192308
0.0	0.05414	0.0	10.64485	0.06129	0.00449		0.0	0.0				0.0	0.34029		0.79201		0.0	0.00187	0.0	1.28071	4.68067	0.22064	0.0	0.90851	0.0	0.0		0.6124	0.0	0.03136	2.16947	0.95607	0.44879	0.91862	0.0	0.00289	0.0	0.0	0.0	0.0			0.0	1.84392	0.0	3.73212	0.0			0.52677			0.0	1.95314		0.0	0.0	1.98356	0.0	1.91292	4.1965	0.86647	1.06747		2.99267	6.1683				0.46169		0.0		0.2322	0.0	0.0		0.48374	17.64263	0.00395	0.55311		0.01745	0.08282	0.0	7.63061		0.14435	0.14544	0.57077		1.24227		0.0		0.0	0.0	0.0	4.11188	0.98421	0.0	14.31997		0.0	CIBERSORTx	SRR10192493
