cd4-positive, alpha-beta t cell/naive thymus-derived cd4-positive, alpha-beta t cell/regulatory t cell	cd8-positive, alpha-beta t cell/naive thymus-derived cd8-positive, alpha-beta t cell	ciliated columnar cell of tracheobronchial tree/lung ciliated cell	cardiac endothelial cell	colon endothelial cell	basophil/mast cell	mesothelial cell/schwann cell	Bergmann glial cell/astrocyte/ependymal cell	cd4-positive, alpha-beta t cell/cd4-positive, alpha-beta thymocyte/cd8-positive, alpha-beta thymocyte/naive thymus-derived cd4-positive, alpha-beta t cell/regulatory t cell/thymocyte	endothelial cell of arteriole/endothelial cell of venule	classical monocyte/intermediate monocyte/monocyte/myeloid dendritic cell/non-classical monocyte	ciliated columnar cell of tracheobronchial tree/ciliated epithelial cell/lung ciliated cell	taste receptor cell	serous cell of epithelium of bronchus	neurons	fast muscle cell/slow muscle cell	plasma cell	b cell	salivary gland cell	enteroglial cell	intestinal crypt stem cell of small intestine/paneth cell of epithelium of small intestine	pancreatic a cell	hematopoietic stem cell	duct epithelial cell/ionocyte	adventitial cell/fibroblast/mesenchymal stem cell of adipose tissue/stromal cell	pulmonary ionocyte/respiratory goblet cell	luminal cell of prostate epithelium	microglia	kidney epithelial cell	capillary endothelial cell/endothelial cell of artery	endothelial cell/endothelial cell of arteriole/endothelial cell of lymphatic vessel/endothelial cell of venule/vein endothelial cell	basal cell	neutrophil	leukocyte	duct epithelial cell/ionocyte/mucus secreting cell	neuron	type ii pneumocyte	choroid plexus epithelial cell	serous cell of epithelium of trachea	cd8-positive, alpha-beta t cell/innate lymphoid cell/naive thymus-derived cd8-positive, alpha-beta t cell	schwann cell	best4+ intestinal epithelial cell, human/enterocyte of epithelium proper of small intestine/small intestine goblet cell/transit amplifying cell of small intestine	intestinal tuft cell/large intestine goblet cell/tuft cell of colon	large intestine goblet cell	basal cell/medullary thymic epithelial cell	hepatocyte	enteroendocrine cell of small intestine	innate lymphoid cell	endothelial cell/endothelial cell of lymphatic vessel/vein endothelial cell	cd8-positive, alpha-beta thymocyte/thymocyte	basal cell of prostate epithelium	gamma-delta t cell	mature nk t cell/natural killer cell	pancreatic stellate cell	melanocyte/progenitor cell of mammary luminal epithelium	type i pneumocyte	capillary endothelial cell/cardiac endothelial cell/endothelial cell of artery	pulmonary ionocyte	myo-medullary thymic epithelial cell	pancreatic stellate cell/smooth muscle cell	activated cd4-positive, alpha-beta t cell/activated cd8-positive, alpha-beta t cell/gamma-delta t cell/t cell	bladder urothelial cell	common myeloid progenitor/hematopoietic stem cell	tissue-resident macrophage	mural cell/pericyte	ciliated epithelial cell/epithelial cell of uterus	medullary thymic epithelial cell	macrophage	pancreatic a cell/pancreatic d cell/type b pancreatic cell	mesenchymal stem cell/tendon cell	central nervous system macrophage	activated cd4-positive, alpha-beta t cell/activated cd8-positive, alpha-beta t cell/t cell	myoepithelial cell	classical monocyte/intermediate monocyte/monocyte/non-classical monocyte	progenitor cell of mammary luminal epithelium	mesothelial cell	epithelial cell of uterus	langerhans cell	sebum secreting cell	club cell/type i pneumocyte	myeloid dendritic cell	intestinal tuft cell/tuft cell of colon	acinar cell of salivary gland	tracheal goblet cell	mucus secreting cell/respiratory goblet cell	common myeloid progenitor/erythroid progenitor cell	smooth muscle cell	pancreatic ductal cell	erythroid progenitor cell	luminal epithelial cell of mammary gland	pancreatic d cell/type b pancreatic cell	pancreatic acinar cell	cd4-positive, alpha-beta thymocyte	melanocyte	neuro-medullary thymic epithelial cell	intrahepatic cholangiocyte	myometrial cell	regular atrial cardiac myocyte/ventricular cardiac muscle cell	club cell	enterocyte of epithelium proper of duodenum	stratified squamous epithelial cell	erythrocyte/platelet	oligodendrocyte	OPC/astrocytes/oligodendrocytes	oligodendrocyte precursor cell	Method	Sample
0.0	8.00889		4.79327	0.0	0.64861				0.0		0.0	0.76155	0.0	0.94887	0.07539	0.0	13.40762	0.0	0.0	0.6595			0.14342	0.0		0.0	0.58468	1.36361	0.0		0.0	0.3144	0.02635			0.0		0.0		0.95259	0.12653	0.0857			0.0	0.12737	0.0	3.95274	0.0	1.28008	0.0	2.52895	0.0		0.0		0.0	0.0			0.7257	9.53915	0.0	2.72069		0.0	6.96203	0.00718	0.95716		0.0	2.10815	21.6101	2.40176	1.45924	0.07809	0.69743	0.0		0.0		0.0	0.0	0.13665		0.0	0.41843	0.0	1.1557		0.0	0.6386	1.09072	0.0	0.04418	0.0	0.0	0.0	0.0	0.0	6.17517		0.28372		CIBERSORTx	902180_3
1.76257	9.8489		4.61544	0.0	2.72595				0.0		0.55615	1.79867	0.0	0.60301	0.02842	0.0	9.83235	0.0	0.0	1.72053			0.11475	0.0		0.01911	0.45415	0.99535	0.0		0.0	0.0	0.0			0.01512		0.0		0.52674	0.0	0.18563			0.0	0.0	0.0	4.64773	1.07671	0.0	0.0	0.28947	0.0		0.0		1.38658	0.12534			0.5801	11.30544	0.0	3.78249		0.0	2.51439	0.00681	2.19791		0.0	1.51429	21.13428	3.32725	1.22004	0.0	0.45221	0.0		0.0		0.0	0.0	0.07859		0.0	0.0982	1.32909	2.63081		0.0	0.0	0.32397	0.0	0.0	0.0	0.0	0.0	0.16258	0.0	4.01286		0.0		CIBERSORTx	814701_2
0.31472	22.11173		10.5956	0.0	0.08861				0.01301		0.00161	0.00012	0.0	0.01511	0.00045	0.0	15.23417	0.02319	0.01451	0.00278			0.21946	0.00583		0.0014	0.0032	0.04456	0.0		0.0	1.96512	0.02136			0.0		0.0		0.01008	0.0015	0.00268			0.00821	0.0	0.0	0.10061	0.06689	0.0	0.03503	0.08713	0.0		0.00468		0.0	0.00989			0.00704	0.36753	0.0	0.09258		0.0	0.02355	0.00033	0.00858		0.0	0.00988	35.60019	4.39166	0.01227	0.00717	0.00772	0.00055		0.02859		0.0	0.22145	0.0		0.02441	0.0	2.0621	0.18402		0.00149	0.39824	0.00465	0.0	0.05704	0.0	0.0147	0.00137	0.00591	0.00568	5.45804		0.0		CIBERSORTx	903837_3
0.0	7.40266		3.68439	0.0	0.01001				0.17226		0.0	0.8811	0.0	0.03016	0.0	0.0	15.50409	0.1217	0.0	5e-05			1.38493	0.0		0.02537	0.2109	0.01951	0.0		0.0	2.3724	0.0			0.00202		0.0		0.09398	0.0	1.51664			0.0	0.0	0.0	2.14222	0.0	0.0	2.00564	0.0	0.0		0.59233		0.16611	0.10242			0.0	3.33534	0.0	0.36875		0.0	4.92984	0.30384	0.23361		0.0	0.27362	41.48526	2.63352	0.08699	0.00829	0.0	0.00345		0.0		0.0	0.12164	0.00207		0.35438	0.0	2.20714	0.39723		0.00516	0.04955	0.0	0.0	0.11678	0.0	0.0	0.00691	0.03689	0.04602	4.55285		0.0		CIBERSORTx	690247_2
6.42502	4.63722		2.57856	0.0	1.3059				0.64316		0.0	1.80204	0.0	1.39811	0.01569	0.0	11.25009	0.31346	0.0	0.29543			0.14338	0.0		0.0	0.25406	1.12659	0.0		0.0	0.0	0.16938			0.01622		0.0		0.49857	0.07564	0.10209			0.0	0.18735	0.0	3.45075	0.0	2.10934	0.0	1.39469	0.0		0.0		0.0	0.0			0.78411	10.76741	0.0	2.6637		0.0	4.46897	0.00573	1.44234		0.0	0.40446	17.86686	1.70874	1.06338	0.0	0.7765	0.0		0.0		0.0	0.24774	0.0		0.29655	0.10852	2.15614	1.82859		0.0	1.62862	1.1783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.16209		0.24852		CIBERSORTx	915027_3
0.5854	18.70874		8.00389	0.0	0.91537				0.04443		0.0	1.58303	0.0	0.78643	0.03754	0.0	3.85367	1.30549	0.0	0.0			0.2824	0.33165		0.0	1.6121	1.22368	0.0		0.0	1.70912	0.0			0.0		0.75183		0.73854	0.0	0.06729			0.0	0.0	0.0	1.43177	7.41316	0.0	1.20455	3.55521	0.0		0.0		0.0	0.14351			0.36164	7.19803	0.0	1.28983		0.0	3.68242	0.20127	0.0		0.0	0.50233	18.9043	1.27637	1.67895	0.0	1.7784	0.10543		0.0		0.08273	0.0	0.79458		0.16183	0.25534	1.91558	0.25663		0.0	0.0	0.0	0.12128	0.22433	0.00293	0.0	0.03504	0.04628	0.0	2.55991		0.27578		CIBERSORTx	508691_3
0.0	5.30592		3.23819	0.0	0.09717				0.0		0.0	0.0	0.0	0.30962	0.02017	0.0	13.50542	0.0	0.0	0.24236			0.1122	0.0		0.06802	0.16614	0.87715	0.0		0.10773	3.46772	0.02364			0.02425		0.0		0.70024	0.12953	0.0			0.0	0.0	0.0	3.25227	0.0	0.0	1.12327	0.0	0.0		0.0		0.0	0.08683			0.5578	6.57639	0.0	2.47968		0.0	0.0	0.00766	1.03605		0.0	0.23781	21.72471	1.25434	0.0	0.1523	0.0	0.0		0.0		0.0	0.28845	0.0		0.0	0.10716	5.5254	2.29008		0.0	13.34397	1.38136	0.0	0.23006	0.0	0.02112	0.09058	0.32213	0.14462	9.20999		0.1605		CIBERSORTx	501143_2
1.3754	8.08652		4.54646	0.0	0.00143				0.0		0.0	0.02298	5e-05	0.0173	0.0	0.0	14.99349	0.33123	0.0	0.0			0.04542	0.0		0.00068	0.82556	0.31937	0.0		0.0	3.95238	0.0			0.00099		0.00154		0.1232	0.00393	0.0			0.00089	0.0	0.0	3.7402	2.54552	0.01637	0.61569	0.0	0.10884		0.0739		0.0	0.02811			0.02041	0.77718	0.0	0.09579		0.0	0.0	0.00014	0.00468		0.0	0.0	22.49274	0.45297	0.17092	0.47903	1.02012	0.0		6.76543		0.0	0.00472	0.0		0.85978	0.0302	11.86712	0.55748		0.0	0.0	0.0826	0.01811	0.00458	0.0	1.17293	0.00104	0.02939	0.0	10.63796		0.67725		CIBERSORTx	689440_3
0.0	13.25345		3.67645	0.0	2.01718				0.43045		0.08784	2.62607	0.0	1.99405	0.08366	0.00699	3.73311	2.13816	0.0	0.0			0.0	0.0		0.0	1.30628	0.62753	0.0		0.0	0.03273	0.0			0.0		1.33245		0.37903	0.0	0.3473			0.0	0.0	0.0	1.11654	12.1278	0.68203	0.61607	5.94986	0.0		0.0		0.6044	0.16944			0.08121	9.19834	0.0	1.8379		0.0	0.0	0.03215	0.60184		0.0	1.26181	23.19461	2.07449	0.74028	0.0	0.87927	0.11077		0.83812		0.0	0.0	0.13069		0.90968	0.0	0.0	0.67578		0.0	0.0	0.0	0.2468	0.32361	0.0	0.3967	0.0	0.35361	0.0	0.56883		0.20463		CIBERSORTx	397120_1
2.21496	14.12808		3.23107	0.0	3.54011				0.19024		0.39241	1.78004	0.0	1.20301	0.01295	0.0	9.57491	0.28507	0.0	0.0			0.0	0.0		0.0	1.61242	1.50378	0.0		0.0	2.9098	0.0			0.0		0.0		0.67101	0.0	0.50137			0.0	0.0	0.0	1.47778	10.82847	1.43642	0.0	4.37411	0.0		0.0		0.30542	0.17185			0.0	8.86972	0.0	1.7459		0.0	0.0	0.0061	1.27141		0.0	0.65609	16.15145	2.99933	0.43945	0.01518	0.65793	0.0		2.03509		0.0	0.0	0.07282		0.39369	0.0	0.09722	0.74964		0.01494	0.0	0.06309	0.0	0.51046	0.0	0.04759	0.0	0.0	0.0	0.65005		0.20756		CIBERSORTx	480303_1
0.0	10.97463		2.181	0.20997	1.65721				0.26335		0.0	2.48173	0.15159	1.17714	0.01056	0.03652	0.0	1.43827	0.0	0.0			0.0	0.0		0.0	1.90751	0.0	0.0		0.0	2.04662	0.0			0.0		1.26332		0.1688	0.0	0.30019			0.0	0.0	0.0	0.0267	8.2138	1.28398	0.0	9.54083	0.0		0.0		0.69913	0.08425			0.0	3.59951	0.0	1.27724		0.0	0.0	0.0	0.0		0.0	1.15071	39.83455	0.76448	0.4384	0.20014	0.2268	0.09963		3.22965		0.0	0.0	0.0		0.84232	0.0	0.0	0.20963		0.02519	0.0	0.0	0.61775	0.36068	0.0	0.01902	0.0	0.35846	0.0	0.36356		0.26516		CIBERSORTx	255058_2
0.0	12.93119		3.50122	0.0	2.78192				0.23823		0.31248	3.12532	0.0	1.22087	0.02731	0.02243	1.97977	1.98218	0.0	0.0			0.0	0.0		0.0	1.69129	1.00568	0.0		0.0	0.0	0.0			0.0		1.41986		0.55094	0.0	0.49257			0.0	0.0	0.0	1.24093	10.72454	1.42268	0.27314	5.62236	0.0		0.0		0.57767	0.0			0.0	11.60432	0.0	1.24921		0.0	0.0	0.00778	1.01146		0.0	1.00145	21.64775	1.99897	0.86427	0.14821	1.12333	0.10001		2.00183		0.04098	0.0	0.1538		0.84592	0.0101	0.0	0.52319		0.02921	0.0	0.0	0.19434	0.15826	0.0	0.76054	0.0	0.60391	0.0	0.44371		0.33288		CIBERSORTx	253665_1
0.96058	14.2324		1.63667	0.0	0.0				0.4003		0.06297	0.82837	0.0	0.09602	0.0029	0.0	4.71042	1.81005	0.0	0.0			0.0	0.0		0.0	3.3121	0.0	0.0		0.0	0.27274	0.0			0.0		0.49664		0.1783	0.0	0.0			0.0	0.00067	0.0	0.0	18.07851	1.4255	0.0	0.55707	0.0		0.0		0.0	0.0			0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.42924	47.2196	0.06638	0.21774	0.01837	0.0	0.0		0.0		0.0	0.00586	0.01848		1.33014	0.007	0.00634	0.0		0.0	0.0	0.00742	0.1255	0.00826	0.0	0.0	0.0	0.10037	0.0	1.29077		0.08634		CIBERSORTx	103651_1
2.0489	14.2703		4.538	0.89689	2.81535				0.14511		0.23537	2.14798	0.0	1.16929	0.0051	0.0	4.94843	1.28952	0.0	0.0			0.0	0.0		0.0	1.71113	1.27524	0.0		0.0	2.36563	0.0			0.01019		0.80729		0.5593	0.0	0.37576			0.0	0.0	0.0	0.70593	12.02195	1.4054	0.20196	6.45534	0.0		0.0		0.38336	0.09625			0.01285	7.64637	0.0	1.63422		0.0	0.0	0.00313	0.92996		0.0	0.49155	17.27044	2.50012	0.84721	0.11721	0.66352	0.02159		1.34502		0.0	0.0	0.07713		0.57518	0.0	0.26336	0.5264		0.00835	0.0	0.0	0.16504	0.14995	0.0	0.20439	0.0	0.3494	0.0	1.10127		0.21134		CIBERSORTx	291886_1
1.68871	12.62212		3.37228	0.0	2.23557				0.46585		0.2206	2.61534	0.0	1.39233	0.00384	0.0	4.29635	1.12096	0.0	0.0			0.45473	0.0		0.0	1.32717	1.44052	0.0		0.0	1.00674	0.0			0.0		0.78976		0.49637	0.0	0.05877			0.0	0.0	0.0	1.30137	13.39771	1.3033	0.0	8.60803	0.0		0.0		0.70752	0.00194			0.0	9.91876	0.0	1.98978		0.0	0.0	0.00227	1.22771		0.0	0.87625	15.19661	2.58456	1.0457	0.82101	1.19307	0.0		0.0		0.0	0.0	0.09989		0.70441	0.0	0.0	0.61702		0.00769	0.0	0.0	0.35309	0.0151	0.0	0.46824	0.0	0.6055	0.0	1.19032		0.15513		CIBERSORTx	229182_1
1.29328	14.18903		3.51596	0.0	2.88823				0.0		0.24913	1.77526	0.0	1.04658	0.01932	0.0	7.13539	0.49149	0.0	0.0			0.0	0.0		0.0	1.58198	1.89705	0.0		0.0	1.10118	0.0			0.00261		0.0		0.69644	0.0	0.37785			0.0	0.0	0.0	2.10361	7.64584	1.22527	0.0	3.95698	0.0		0.0		0.48557	0.0			0.13218	9.08385	0.0	1.6239		0.0	0.0	0.01101	1.55459		0.0	0.76937	16.99821	3.10011	0.37422	0.38953	0.72455	0.0		5.87265		0.00844	0.0	0.07247		0.58776	0.0	0.10723	0.66734		0.0059	0.0	0.32446	0.08284	0.29042	0.0	0.22061	0.0	0.0	0.0	3.12219		0.1981		CIBERSORTx	277408_1
0.04438	11.92267		4.87023	0.04954	2.69657				0.07186		0.52667	2.96891	0.0	1.42103	0.02815	0.0	1.89333	1.27722	0.0	0.0			0.0	0.0		0.0	1.44672	1.60476	0.0		0.0	0.62565	0.0			0.33065		0.70152		0.55664	0.0	0.3919			0.0	0.0	0.0	2.28577	11.69515	1.13154	0.75774	7.43338	0.0		0.0		0.936	0.01875			0.50433	9.67578	0.0	1.0518		0.0	0.0	0.01989	1.06272		0.0	1.08396	19.45661	2.56716	1.34461	0.0	1.2895	0.00823		0.69213		0.0171	0.0384	0.11456		1.01682	0.0	0.0	0.30722		0.01161	0.0	0.0	0.18215	0.12809	0.0	0.41637	0.0	0.5086	0.0	0.62466		0.19095		CIBERSORTx	434662_2
0.0	15.41725		1.86562	1.09834	0.08674				0.23659		0.01377	2.04577	0.0	0.52545	0.00387	0.0	3.44681	1.22417	0.0	0.0			0.13614	0.0		0.0	2.00825	0.08038	0.0		0.0	10.27495	0.0			0.0		0.62476		0.35732	0.05177	0.1668			0.0	0.0	0.0	0.10784	10.3105	2.07883	0.0	8.09746	0.0		0.0		0.0	0.13543			0.0	1.77963	0.0	1.29952		0.0	0.0	0.0017	0.0		0.0	0.98422	28.86834	1.19232	0.87556	0.17206	0.78652	0.06307		1.45231		0.0	0.0	0.09974		0.33089	0.0	0.0	0.25092		0.0078	0.0	0.0	0.07685	0.27988	0.0	0.10347	0.0	0.58458	0.0	0.38702		0.00878		CIBERSORTx	405912_2
1.452	11.84746		3.97326	0.0	2.91583				0.43343		0.36405	2.27739	0.0	1.62985	0.0	0.0	6.19835	0.66743	0.0	0.0			0.0	0.0		0.0	1.29125	1.39354	0.0		0.0	1.23838	0.0			0.0		0.19395		0.48736	0.0	0.41481			0.0	0.0	0.0	1.34721	10.35155	0.71974	0.0	4.0088	0.0		0.0		0.36109	0.0			0.24584	11.36267	0.0	1.70087		0.0	0.27564	0.02317	1.48367		0.0	0.80647	15.60435	2.45475	0.58709	0.0	0.56295	0.0		2.27339		0.02031	0.0	0.08258		0.47402	0.0	3.37638	0.69787		0.00757	0.0	0.0	0.0	0.32426	0.0	0.1695	0.0	0.48869	0.0	3.12553		0.28572		CIBERSORTx	406813_1
0.96636	14.51023		3.45077	0.0	2.89591				0.63185		0.28383	2.38413	0.0	1.13477	0.01171	0.0	5.71643	1.12422	0.0	0.0			0.0	0.0		0.0	1.32065	1.26805	0.0		0.0	2.7739	0.0			0.0		0.71021		0.66762	0.0	0.16919			0.0	0.0	0.0	1.02329	11.34353	1.0159	0.0	5.46306	0.0		0.0		0.48392	0.08433			0.0	8.74834	0.0	0.99827		0.0	0.0	0.00014	0.73369		0.0	1.01539	18.72082	2.32768	0.909	0.04844	0.76149	0.04291		2.3782		0.0	0.0	0.0835		0.99873	0.0	0.20748	0.12508		0.0053	0.0	0.0	0.1337	0.24821	0.0	0.40721	0.0	0.46035	0.0	0.89607		0.31613		CIBERSORTx	457230_2
2.95956	14.81457		2.58744	0.35079	0.89297				0.07807		0.0	1.05962	0.0	0.74423	0.00509	0.0	13.13832	0.53495	0.0	0.14764			0.0	0.0		0.0	1.37604	1.05716	0.0		0.0	4.29679	0.0			0.0		0.0		0.43423	0.05535	0.0			0.0	0.0	0.0	1.35988	2.93251	1.35985	0.0	3.84447	0.0		0.0		0.0	0.00408			0.36939	7.30416	0.0	1.17028		0.0	0.0	0.0	1.0104		0.0	0.09167	25.17862	2.90415	0.25605	0.68587	0.38876	0.0		3.35353		0.0	0.0	0.08185		0.54684	0.0	0.0629	0.5246		0.0	0.0	0.37476	0.17107	0.22095	0.0	0.13432	0.0	0.0	0.0	0.88347		0.25275		CIBERSORTx	319860_2
0.0	13.7825		4.45786	0.0	3.07661				0.84105		0.1558	1.7629	0.0	1.33655	0.0038	0.0	6.5828	0.74761	0.0	0.0			0.0	0.0		0.0	1.01229	1.63703	0.0		0.0	2.33804	0.0			0.0		0.39277		0.70918	0.0	0.06295			0.0	0.0	0.0	1.45626	10.57407	3.47031	1.38502	6.52095	0.0		0.0		0.42491	0.07011			0.0	7.48093	0.0	1.21568		0.0	0.0	0.00416	0.95785		0.0	0.71464	14.66666	2.71886	1.02228	0.0	0.0	0.0		2.89036		0.0	0.0	0.07024		0.03882	0.0	0.59957	0.84806		0.0029	0.0	0.1358	1.11054	0.0	0.0	0.55904	0.0	0.67456	0.0	1.24377		0.24389		CIBERSORTx	141956_2
0.0	16.62805		4.10043	1.26508	0.8428				0.0		0.0	0.89641	0.0	0.75085	0.00497	0.0	13.2821	0.22074	0.0	0.0			0.0	0.0		0.0	1.76186	1.31735	0.0		0.0	2.09248	0.0			0.0		0.0		0.5272	0.06677	0.0			0.0	0.0	0.0	1.70687	2.87539	1.52568	0.0	6.14823	0.0		0.0		0.0	0.0			0.30241	2.81198	0.0	1.49565		0.0	0.0	0.0	0.68531		0.0	0.02569	20.18449	2.9765	0.0	0.48599	0.37791	0.0		4.96742		0.0	0.0	0.07198		0.96932	0.0	3.99767	0.56249		0.0	0.0	0.49743	0.44212	0.40387	0.0	0.03618	0.0	0.25994	0.0	2.04583		0.38657		CIBERSORTx	254685_1
0.0	12.74546		4.83213	0.0	2.5179				0.2303		0.05982	2.50097	0.0	1.67334	0.01631	0.0	5.63914	1.25656	0.0	0.0			0.29254	0.0		0.0	1.08507	1.11872	0.0		0.0	0.09709	0.0			0.0		0.82633		0.65805	0.0	0.51433			0.0	0.01705	0.0	1.42997	11.23626	1.37637	0.09939	5.14556	0.0		0.0		0.32027	0.01395			0.07263	9.42299	0.0	1.18294		0.0	0.0	0.00859	0.92742		0.0	1.27432	20.57861	2.21743	1.26001	0.0	1.38251	0.02172		1.13068		0.0	0.0	0.11982		0.81677	0.0	0.0	0.29194		0.01171	0.0	0.0	0.42368	0.25035	0.0	0.01826	0.0	1.1542	0.0	1.58969		0.14085		CIBERSORTx	250475_1
0.01528	20.49976		6.42563	0.05428	0.00141				0.0034		0.0	0.0077	0.00089	0.83113	0.0	0.0	14.13785	0.05812	0.00204	0.00264			0.01873	0.0		0.0	1.2292	0.05254	0.0		0.01642	4.45236	0.0			0.0		0.03215		0.19462	0.0	0.00091			0.0	0.00014	0.0	1.20839	17.28681	0.03863	0.00277	1.45816	0.0		0.09351		0.00653	0.00141			0.0	9.30629	0.0	0.00885		0.0	0.04822	0.00034	0.01473		0.0	0.0	9.29259	5.2654	0.04425	0.00426	0.0007	0.0		2.78651		0.0	0.0	0.0		0.0	0.0	0.0	0.01464		0.0	0.0	0.61806	0.01915	0.00296	0.0	0.11407	0.00073	0.01019	0.0	4.27638		0.03828		CIBERSORTx	235246_2
1.47407	14.98983		3.62274	0.0	3.07541				0.37053		0.18678	1.88211	0.0	1.22582	0.00735	0.0	8.85184	0.31968	0.0	0.0			0.0	0.0		0.0	1.38785	1.34979	0.0		0.0	1.43756	0.0			0.03383		0.0		0.48743	0.0	0.70989			0.0	0.0	0.0	1.87267	8.02453	1.43053	0.1655	4.68252	0.0		0.0		0.53048	0.04561			0.11449	10.70689	0.0	2.24232		0.0	0.0	0.00436	1.06312		0.0	0.49424	15.32952	3.00714	0.71862	0.0	0.72998	0.0		2.66738		0.0	0.0	0.06533		0.0	0.0	1.21938	1.09825		0.0	0.0	0.0	0.0	0.16357	0.0	0.12199	0.0	0.52819	0.0	1.42563		0.13524		CIBERSORTx	121329_2
2.37354	19.74067		2.11994	0.42122	0.64274				0.0		0.09313	1.93953	0.0	0.44892	0.00081	0.0	6.90936	1.71211	0.0	0.0			0.0	0.0		0.00306	2.08479	0.47463	0.0		0.0	3.28937	0.0			0.0		0.78053		0.11571	0.0	0.54393			0.0	0.0	0.0	0.0	14.53508	0.0	0.0	2.85224	0.0		0.0		0.03236	0.0			0.0	13.25328	0.0	0.49255		0.0	0.2736	0.0	0.08892		0.0	0.14368	13.49084	1.98201	0.20173	0.02576	2.51773	0.03564		0.0		0.0	0.0	0.82298		1.51598	0.0	0.0	1.59997		0.01222	0.0	0.0	0.06518	0.0	0.0	0.14813	0.0	0.0	0.0	1.02303		1.19312		CIBERSORTx	455648_1
0.75672	16.91056		2.67274	0.0	0.82354				0.31477		0.0	1.52732	0.06937	0.56607	0.00228	0.0	3.72411	1.36455	0.0	0.0			0.0	0.0		0.0	2.30342	0.16698	0.0		0.0	0.26053	0.0			0.0		0.66503		0.44171	0.04372	0.10172			0.0	0.0	0.0	0.17111	9.48054	0.99415	0.0	5.40776	0.0		0.0		0.2243	0.10682			0.0	1.65319	0.0	0.68465		0.0	0.0	0.002	0.07131		0.0	0.70858	37.65282	1.1976	0.75028	0.18284	0.0	0.11461		5.84354		0.0	0.0	0.0		0.68187	0.0	0.0	0.30265		0.00382	0.0	0.0	0.02102	0.19344	0.0	0.09149	0.0	0.29632	0.0	0.36593		0.08222		CIBERSORTx	334129_1
0.0	14.77393		1.73632	0.0	0.60391				0.15711		0.0	1.41651	0.05565	0.68825	0.00532	0.03166	1.7572	1.5274	0.0	0.0			0.0	0.0		0.0	2.5508	0.0	0.0		0.0	0.0	0.0			0.0		0.54332		0.13751	0.03069	0.08285			0.0	0.0	0.0	0.59516	7.71826	1.26346	0.0	5.15756	0.0		0.0		0.0723	0.07265			0.0	1.41188	0.0	0.56002		0.0	0.0	0.0	0.0		0.0	0.37678	50.42308	0.9093	0.78161	0.28919	0.01609	0.13719		2.29128		0.0	0.0	0.0		0.54483	0.0	0.0	0.32464		0.00474	0.0	0.0	0.01757	0.16537	0.0	0.00908	0.0	0.30275	0.0	0.22313		0.23362		CIBERSORTx	456050_1
0.23722	16.92327		1.19577	0.12153	0.04058				0.30819		0.0	1.83101	0.0	0.56748	0.00563	0.0	7.74917	0.92497	0.0	0.0			0.17454	0.0		0.0	1.97165	0.0	0.0		0.0	11.5573	0.0			0.0		0.2374		0.18788	0.04218	0.02573			0.0	0.0	0.0	0.54844	9.7348	2.0365	0.0	7.1577	0.0		0.0		0.0	0.15221			0.0	1.41699	0.0	1.15822		0.0	0.0	0.0	0.1992		0.0	0.12884	27.64239	1.42429	0.0	0.21413	0.94285	0.0		0.0		0.0	0.0	0.08062		0.8067	0.0	0.34076	0.10574		0.02489	0.0	0.25768	0.21199	0.33741	0.0	0.0	0.0	0.27018	0.0	0.68913		0.01684		CIBERSORTx	316949_1
0.0	15.94773		2.21919	0.03397	0.01154				0.0		0.05472	1.18805	0.0	1.40054	0.0	0.0	4.1543	1.23825	0.0	0.13513			0.0	0.0		0.0	1.74839	0.41979	0.3224		0.0	3.65294	0.0			0.0		0.29482		0.49957	0.0	0.01654			0.0	0.0	0.0	0.0	14.27496	0.50998	0.95707	9.39982	0.0		0.0		0.04684	0.0481			0.0	11.65994	0.0	0.40495		0.0	6.62949	0.0009	0.39395		0.0	0.05423	14.35287	0.77318	0.92941	0.0	1.57595	0.01516		0.0		0.0	0.28298	0.0		0.68004	0.0	0.55296	0.45284		0.00967	0.0	0.0	1.01096	0.01217	0.0	0.43592	0.0	0.0	0.0	1.1978		0.0		CIBERSORTx	149589_1
0.0	17.4207		3.22991	0.0	0.72772				0.52254		0.07352	1.32499	0.0	1.54234	0.14557	0.0	1.80391	2.71747	0.0	0.0			0.09235	0.0		0.0	2.58953	0.0484	0.0		0.0	1.23217	0.0			0.0		0.81277		0.29727	0.0	0.29005			0.0	0.05098	0.0	0.0	15.58653	0.82042	0.0	9.4914	0.0		0.03202		0.41067	0.10187			0.0	3.71612	0.0	0.58014		0.0	0.0	0.05713	0.43203		0.0	0.63399	26.05232	0.50369	0.64483	0.44728	1.22596	0.15872		0.0		0.0	0.0	0.31311		0.4092	0.0	1.51632	0.23447		0.00616	0.0	0.0	0.14319	0.60122	0.0	0.0	0.01916	0.29662	0.0	0.61469		0.02858		CIBERSORTx	339832_2
